game_date,game_datetime,home_team,away_team,home_odds,away_odds,home_score,away_score,home_team_abbr,away_team_abbr
2025-07-01,2025-07-01,146,142,120.0,-141.0,2,0,Miami Marlins,Minnesota Twins
2025-07-01,2025-07-01,134,138,-161.0,135.0,1,0,Pittsburgh Pirates,St. Louis Cardinals
2025-07-01,2025-07-01,141,147,140.0,-167.0,12,5,Toronto Blue Jays,New York Yankees
2025-06-30,2025-06-30,109,137,125.0,-149.0,4,2,Arizona Diamondbacks,San Francisco Giants
2025-06-30,2025-06-30,136,118,-161.0,135.0,6,2,Seattle Mariners,Kansas City Royals
2025-06-30,2025-06-30,140,110,-102.0,-118.0,6,10,Texas Rangers,Baltimore Orioles
2025-06-30,2025-06-30,139,133,-189.0,154.0,4,6,Tampa Bay Rays,Athletics
2025-06-30,2025-06-30,111,113,-175.0,145.0,13,6,Boston Red Sox,Cincinnati Reds
2025-06-30,2025-06-30,141,147,120.0,-141.0,5,4,Toronto Blue Jays,New York Yankees
2025-06-30,2025-06-30,134,138,-110.0,-110.0,7,0,Pittsburgh Pirates,St. Louis Cardinals
2025-06-30,2025-06-30,143,135,-278.0,220.0,4,0,Philadelphia Phillies,San Diego Padres
2025-06-29,2025-06-29,116,142,-303.0,240.0,3,0,Detroit Tigers,Minnesota Twins
2025-06-29,2025-06-29,109,146,-189.0,154.0,4,6,Arizona Diamondbacks,Miami Marlins
2025-06-29,2025-06-29,108,120,-130.0,110.0,4,7,Los Angeles Angels,Washington Nationals
2025-06-29,2025-06-29,140,136,100.0,-120.0,4,6,Texas Rangers,Seattle Mariners
2025-06-29,2025-06-29,117,112,-135.0,114.0,2,0,Houston Astros,Chicago Cubs
2025-06-29,2025-06-29,145,137,135.0,-161.0,5,2,Chicago White Sox,San Francisco Giants
2025-06-29,2025-06-29,158,115,-250.0,200.0,3,4,Milwaukee Brewers,Colorado Rockies
2025-06-29,2025-06-29,118,119,110.0,-130.0,1,5,Kansas City Royals,Los Angeles Dodgers
2025-06-29,2025-06-29,113,135,-130.0,110.0,3,2,Cincinnati Reds,San Diego Padres
2025-06-29,2025-06-29,147,133,-213.0,175.0,12,5,New York Yankees,Athletics
2025-06-29,2025-06-29,144,143,-161.0,135.0,1,2,Atlanta Braves,Philadelphia Phillies
2025-06-29,2025-06-29,110,139,-118.0,-102.0,5,1,Baltimore Orioles,Tampa Bay Rays
2025-06-29,2025-06-29,111,141,-110.0,-110.0,3,5,Boston Red Sox,Toronto Blue Jays
2025-06-29,2025-06-29,134,121,120.0,-143.0,12,1,Pittsburgh Pirates,New York Mets
2025-06-29,2025-06-29,114,138,-102.0,-118.0,0,7,Cleveland Guardians,St. Louis Cardinals
2025-06-28,2025-06-28,108,120,-115.0,-105.0,8,2,Los Angeles Angels,Washington Nationals
2025-06-28,2025-06-28,144,143,-169.0,140.0,6,1,Atlanta Braves,Philadelphia Phillies
2025-06-28,2025-06-28,117,112,-118.0,-102.0,3,12,Houston Astros,Chicago Cubs
2025-06-28,2025-06-28,109,146,-169.0,140.0,7,8,Arizona Diamondbacks,Miami Marlins
2025-06-28,2025-06-28,111,141,104.0,-125.0,15,1,Boston Red Sox,Toronto Blue Jays
2025-06-28,2025-06-28,145,137,140.0,-169.0,1,0,Chicago White Sox,San Francisco Giants
2025-06-28,2025-06-28,113,135,-154.0,129.0,4,6,Cincinnati Reds,San Diego Padres
2025-06-28,2025-06-28,114,138,-120.0,100.0,6,9,Cleveland Guardians,St. Louis Cardinals
2025-06-28,2025-06-28,158,115,-303.0,240.0,5,0,Milwaukee Brewers,Colorado Rockies
2025-06-28,2025-06-28,118,119,140.0,-169.0,9,5,Kansas City Royals,Los Angeles Dodgers
2025-06-28,2025-06-28,110,139,-115.0,-105.0,3,11,Baltimore Orioles,Tampa Bay Rays
2025-06-28,2025-06-28,134,121,125.0,-149.0,9,2,Pittsburgh Pirates,New York Mets
2025-06-28,2025-06-28,140,136,104.0,-125.0,3,2,Texas Rangers,Seattle Mariners
2025-06-28,2025-06-28,116,142,-161.0,135.0,10,5,Detroit Tigers,Minnesota Twins
2025-06-28,2025-06-28,147,133,-303.0,240.0,0,7,New York Yankees,Athletics
2025-06-27,2025-06-27,109,146,-175.0,145.0,8,9,Arizona Diamondbacks,Miami Marlins
2025-06-27,2025-06-27,108,120,-169.0,140.0,9,15,Los Angeles Angels,Washington Nationals
2025-06-27,2025-06-27,117,112,-115.0,-105.0,7,4,Houston Astros,Chicago Cubs
2025-06-27,2025-06-27,158,115,-208.0,170.0,10,6,Milwaukee Brewers,Colorado Rockies
2025-06-27,2025-06-27,118,119,140.0,-167.0,4,5,Kansas City Royals,Los Angeles Dodgers
2025-06-27,2025-06-27,140,136,-102.0,-118.0,6,7,Texas Rangers,Seattle Mariners
2025-06-27,2025-06-27,145,137,135.0,-161.0,1,3,Chicago White Sox,San Francisco Giants
2025-06-27,2025-06-27,144,143,-175.0,145.0,0,13,Atlanta Braves,Philadelphia Phillies
2025-06-27,2025-06-27,111,141,-125.0,104.0,0,9,Boston Red Sox,Toronto Blue Jays
2025-06-27,2025-06-27,113,135,110.0,-130.0,8,1,Cincinnati Reds,San Diego Padres
2025-06-27,2025-06-27,114,138,110.0,-130.0,0,5,Cleveland Guardians,St. Louis Cardinals
2025-06-27,2025-06-27,116,142,-139.0,114.0,1,4,Detroit Tigers,Minnesota Twins
2025-06-27,2025-06-27,147,133,-278.0,220.0,3,0,New York Yankees,Athletics
2025-06-27,2025-06-27,110,139,114.0,-133.0,22,8,Baltimore Orioles,Tampa Bay Rays
2025-06-27,2025-06-27,134,121,125.0,-149.0,9,1,Pittsburgh Pirates,New York Mets
2025-06-26,2025-06-26,121,144,-120.0,100.0,4,0,New York Mets,Atlanta Braves
2025-06-26,2025-06-26,137,146,-182.0,150.0,5,12,San Francisco Giants,Miami Marlins
2025-06-26,2025-06-26,115,119,229.0,-294.0,1,3,Colorado Rockies,Los Angeles Dodgers
2025-06-26,2025-06-26,138,112,114.0,-137.0,0,3,St. Louis Cardinals,Chicago Cubs
2025-06-26,2025-06-26,117,143,-149.0,125.0,2,1,Houston Astros,Philadelphia Phillies
2025-06-26,2025-06-26,118,139,104.0,-125.0,0,4,Kansas City Royals,Tampa Bay Rays
2025-06-26,2025-06-26,116,133,-143.0,120.0,8,0,Detroit Tigers,Athletics
2025-06-26,2025-06-26,114,141,-137.0,114.0,0,6,Cleveland Guardians,Toronto Blue Jays
2025-06-26,2025-06-26,142,136,-130.0,110.0,10,1,Minnesota Twins,Seattle Mariners
2025-06-25,2025-06-25,137,146,-227.0,185.0,5,8,San Francisco Giants,Miami Marlins
2025-06-25,2025-06-25,115,119,260.0,-333.0,1,8,Colorado Rockies,Los Angeles Dodgers
2025-06-25,2025-06-25,117,143,135.0,-161.0,2,0,Houston Astros,Philadelphia Phillies
2025-06-25,2025-06-25,138,112,125.0,-149.0,0,8,St. Louis Cardinals,Chicago Cubs
2025-06-25,2025-06-25,118,139,110.0,-130.0,0,3,Kansas City Royals,Tampa Bay Rays
2025-06-25,2025-06-25,142,136,-120.0,100.0,2,0,Minnesota Twins,Seattle Mariners
2025-06-25,2025-06-25,121,144,-141.0,120.0,7,3,New York Mets,Atlanta Braves
2025-06-25,2025-06-25,113,147,170.0,-208.0,1,7,Cincinnati Reds,New York Yankees
2025-06-25,2025-06-25,116,133,-189.0,154.0,0,3,Detroit Tigers,Athletics
2025-06-25,2025-06-25,114,141,-120.0,100.0,5,4,Cleveland Guardians,Toronto Blue Jays
2025-06-25,2025-06-25,110,140,125.0,-149.0,0,7,Baltimore Orioles,Texas Rangers
2025-06-25,2025-06-25,135,120,-141.0,120.0,1,0,San Diego Padres,Washington Nationals
2025-06-25,2025-06-25,108,111,-130.0,110.0,5,2,Los Angeles Angels,Boston Red Sox
2025-06-25,2025-06-25,145,109,125.0,-149.0,7,3,Chicago White Sox,Arizona Diamondbacks
2025-06-25,2025-06-25,158,134,-110.0,-110.0,4,2,Milwaukee Brewers,Pittsburgh Pirates
2025-06-24,2025-06-24,137,146,-182.0,150.0,2,4,San Francisco Giants,Miami Marlins
2025-06-24,2025-06-24,135,120,-167.0,135.0,4,3,San Diego Padres,Washington Nationals
2025-06-24,2025-06-24,108,111,140.0,-169.0,3,2,Los Angeles Angels,Boston Red Sox
2025-06-24,2025-06-24,115,119,200.0,-250.0,7,9,Colorado Rockies,Los Angeles Dodgers
2025-06-24,2025-06-24,117,143,-154.0,129.0,1,0,Houston Astros,Philadelphia Phillies
2025-06-24,2025-06-24,138,112,-105.0,-115.0,8,7,St. Louis Cardinals,Chicago Cubs
2025-06-24,2025-06-24,145,109,100.0,-120.0,1,4,Chicago White Sox,Arizona Diamondbacks
2025-06-24,2025-06-24,118,139,-143.0,120.0,1,5,Kansas City Royals,Tampa Bay Rays
2025-06-24,2025-06-24,158,134,-208.0,170.0,9,3,Milwaukee Brewers,Pittsburgh Pirates
2025-06-24,2025-06-24,142,136,-110.0,-110.0,5,6,Minnesota Twins,Seattle Mariners
2025-06-24,2025-06-24,121,144,120.0,-143.0,4,7,New York Mets,Atlanta Braves
2025-06-24,2025-06-24,113,147,140.0,-167.0,5,4,Cincinnati Reds,New York Yankees
2025-06-24,2025-06-24,116,133,-333.0,260.0,11,4,Detroit Tigers,Athletics
2025-06-24,2025-06-24,114,141,114.0,-139.0,6,10,Cleveland Guardians,Toronto Blue Jays
2025-06-24,2025-06-24,110,140,-120.0,100.0,5,6,Baltimore Orioles,Texas Rangers
2025-06-23,2025-06-23,135,120,-189.0,154.0,6,10,San Diego Padres,Washington Nationals
2025-06-23,2025-06-23,108,111,-102.0,-118.0,9,5,Los Angeles Angels,Boston Red Sox
2025-06-23,2025-06-23,138,112,-105.0,-115.0,8,2,St. Louis Cardinals,Chicago Cubs
2025-06-23,2025-06-23,145,109,120.0,-143.0,0,10,Chicago White Sox,Arizona Diamondbacks
2025-06-23,2025-06-23,158,134,-167.0,140.0,4,5,Milwaukee Brewers,Pittsburgh Pirates
2025-06-23,2025-06-23,142,136,110.0,-130.0,2,11,Minnesota Twins,Seattle Mariners
2025-06-23,2025-06-23,121,144,125.0,-149.0,2,3,New York Mets,Atlanta Braves
2025-06-23,2025-06-23,113,147,104.0,-125.0,6,1,Cincinnati Reds,New York Yankees
2025-06-23,2025-06-23,110,140,-130.0,110.0,6,0,Baltimore Orioles,Texas Rangers
2025-06-22,2025-06-22,143,121,-120.0,100.0,7,1,Philadelphia Phillies,New York Mets
2025-06-22,2025-06-22,135,118,-120.0,100.0,3,2,San Diego Padres,Kansas City Royals
2025-06-22,2025-06-22,119,120,-250.0,200.0,13,7,Los Angeles Dodgers,Washington Nationals
2025-06-22,2025-06-22,108,117,-110.0,-110.0,7,8,Los Angeles Angels,Houston Astros
2025-06-22,2025-06-22,133,114,-105.0,-115.0,0,3,Athletics,Cleveland Guardians
2025-06-22,2025-06-22,137,111,-167.0,135.0,9,5,San Francisco Giants,Boston Red Sox
2025-06-22,2025-06-22,115,109,154.0,-189.0,4,2,Colorado Rockies,Arizona Diamondbacks
2025-06-22,2025-06-22,112,136,104.0,-125.0,6,14,Chicago Cubs,Seattle Mariners
2025-06-22,2025-06-22,138,113,-105.0,-115.0,1,4,St. Louis Cardinals,Cincinnati Reds
2025-06-22,2025-06-22,142,158,-137.0,114.0,8,9,Minnesota Twins,Milwaukee Brewers
2025-06-22,2025-06-22,146,144,125.0,-149.0,5,3,Miami Marlins,Atlanta Braves
2025-06-22,2025-06-22,141,145,-208.0,170.0,2,4,Toronto Blue Jays,Chicago White Sox
2025-06-22,2025-06-22,134,140,-118.0,-102.0,8,3,Pittsburgh Pirates,Texas Rangers
2025-06-22,2025-06-22,139,116,-110.0,-110.0,3,9,Tampa Bay Rays,Detroit Tigers
2025-06-22,2025-06-22,147,110,-222.0,179.0,4,2,New York Yankees,Baltimore Orioles
2025-06-21,2025-06-21,119,120,-278.0,225.0,3,7,Los Angeles Dodgers,Washington Nationals
2025-06-21,2025-06-21,133,114,114.0,-137.0,2,4,Athletics,Cleveland Guardians
2025-06-21,2025-06-21,108,117,-125.0,104.0,9,1,Los Angeles Angels,Houston Astros
2025-06-21,2025-06-21,115,109,165.0,-200.0,3,5,Colorado Rockies,Arizona Diamondbacks
2025-06-21,2025-06-21,135,118,-154.0,129.0,5,1,San Diego Padres,Kansas City Royals
2025-06-21,2025-06-21,143,121,100.0,-120.0,4,11,Philadelphia Phillies,New York Mets
2025-06-21,2025-06-21,146,144,140.0,-167.0,0,7,Miami Marlins,Atlanta Braves
2025-06-21,2025-06-21,137,111,-125.0,104.0,3,2,San Francisco Giants,Boston Red Sox
2025-06-21,2025-06-21,134,140,-110.0,-110.0,2,3,Pittsburgh Pirates,Texas Rangers
2025-06-21,2025-06-21,141,145,-208.0,170.0,7,1,Toronto Blue Jays,Chicago White Sox
2025-06-21,2025-06-21,112,136,-175.0,145.0,10,7,Chicago Cubs,Seattle Mariners
2025-06-21,2025-06-21,138,113,-200.0,165.0,6,5,St. Louis Cardinals,Cincinnati Reds
2025-06-21,2025-06-21,142,158,-137.0,114.0,0,9,Minnesota Twins,Milwaukee Brewers
2025-06-21,2025-06-21,147,110,-175.0,145.0,9,0,New York Yankees,Baltimore Orioles
2025-06-21,2025-06-21,139,116,-139.0,114.0,8,3,Tampa Bay Rays,Detroit Tigers
2025-06-20,2025-06-20,137,111,-130.0,110.0,5,7,San Francisco Giants,Boston Red Sox
2025-06-20,2025-06-20,119,120,-189.0,154.0,6,5,Los Angeles Dodgers,Washington Nationals
2025-06-20,2025-06-20,133,114,100.0,-120.0,5,1,Athletics,Cleveland Guardians
2025-06-20,2025-06-20,135,118,-167.0,140.0,5,6,San Diego Padres,Kansas City Royals
2025-06-20,2025-06-20,108,117,140.0,-169.0,2,3,Los Angeles Angels,Houston Astros
2025-06-20,2025-06-20,115,109,140.0,-167.0,8,14,Colorado Rockies,Arizona Diamondbacks
2025-06-20,2025-06-20,142,158,-154.0,129.0,6,17,Minnesota Twins,Milwaukee Brewers
2025-06-20,2025-06-20,138,113,-141.0,120.0,6,1,St. Louis Cardinals,Cincinnati Reds
2025-06-20,2025-06-20,143,121,-200.0,165.0,10,2,Philadelphia Phillies,New York Mets
2025-06-20,2025-06-20,146,144,135.0,-161.0,6,2,Miami Marlins,Atlanta Braves
2025-06-20,2025-06-20,141,145,-200.0,165.0,1,7,Toronto Blue Jays,Chicago White Sox
2025-06-20,2025-06-20,147,110,-333.0,260.0,3,5,New York Yankees,Baltimore Orioles
2025-06-20,2025-06-20,139,116,-110.0,-110.0,14,8,Tampa Bay Rays,Detroit Tigers
2025-06-20,2025-06-20,134,140,154.0,-189.0,2,6,Pittsburgh Pirates,Texas Rangers
2025-06-20,2025-06-20,112,136,-143.0,120.0,4,9,Chicago Cubs,Seattle Mariners
2025-06-19,2025-06-19,119,135,-278.0,220.0,3,5,Los Angeles Dodgers,San Diego Padres
2025-06-19,2025-06-19,133,117,125.0,-149.0,6,4,Athletics,Houston Astros
2025-06-19,2025-06-19,139,110,-141.0,120.0,1,4,Tampa Bay Rays,Baltimore Orioles
2025-06-19,2025-06-19,144,121,-137.0,114.0,7,1,Atlanta Braves,New York Mets
2025-06-19,2025-06-19,146,143,120.0,-141.0,1,2,Miami Marlins,Philadelphia Phillies
2025-06-19,2025-06-19,116,134,,,4,8,Detroit Tigers,Pittsburgh Pirates
2025-06-19,2025-06-19,145,138,,,6,8,Chicago White Sox,St. Louis Cardinals
2025-06-19,2025-06-19,137,114,-182.0,150.0,2,1,San Francisco Giants,Cleveland Guardians
2025-06-19,2025-06-19,141,109,-167.0,140.0,5,9,Toronto Blue Jays,Arizona Diamondbacks
2025-06-19,2025-06-19,140,118,-125.0,104.0,1,4,Texas Rangers,Kansas City Royals
2025-06-19,2025-06-19,112,158,-125.0,104.0,7,8,Chicago Cubs,Milwaukee Brewers
2025-06-19,2025-06-19,145,138,114.0,-137.0,4,5,Chicago White Sox,St. Louis Cardinals
2025-06-19,2025-06-19,116,134,114.0,-137.0,9,2,Detroit Tigers,Pittsburgh Pirates
2025-06-19,2025-06-19,120,115,-175.0,145.0,4,3,Washington Nationals,Colorado Rockies
2025-06-19,2025-06-19,147,108,-286.0,225.0,7,3,New York Yankees,Los Angeles Angels
2025-06-19,2025-06-19,113,142,-118.0,-102.0,5,12,Cincinnati Reds,Minnesota Twins
2025-06-18,2025-06-18,119,135,-200.0,165.0,4,3,Los Angeles Dodgers,San Diego Padres
2025-06-18,2025-06-18,133,117,150.0,-182.0,4,11,Athletics,Houston Astros
2025-06-18,2025-06-18,137,114,-149.0,125.0,2,4,San Francisco Giants,Cleveland Guardians
2025-06-18,2025-06-18,140,118,114.0,-137.0,3,6,Texas Rangers,Kansas City Royals
2025-06-18,2025-06-18,139,110,-120.0,100.0,12,8,Tampa Bay Rays,Baltimore Orioles
2025-06-18,2025-06-18,144,121,-200.0,165.0,5,0,Atlanta Braves,New York Mets
2025-06-18,2025-06-18,113,142,-137.0,114.0,4,2,Cincinnati Reds,Minnesota Twins
2025-06-18,2025-06-18,141,109,-110.0,-110.0,8,1,Toronto Blue Jays,Arizona Diamondbacks
2025-06-18,2025-06-18,147,108,-278.0,220.0,2,3,New York Yankees,Los Angeles Angels
2025-06-18,2025-06-18,120,115,-154.0,129.0,1,3,Washington Nationals,Colorado Rockies
2025-06-18,2025-06-18,146,143,150.0,-182.0,2,4,Miami Marlins,Philadelphia Phillies
2025-06-18,2025-06-18,136,111,100.0,-120.0,1,3,Seattle Mariners,Boston Red Sox
2025-06-17,2025-06-17,119,135,-222.0,179.0,8,6,Los Angeles Dodgers,San Diego Padres
2025-06-17,2025-06-17,133,117,104.0,-125.0,3,13,Athletics,Houston Astros
2025-06-17,2025-06-17,137,114,-149.0,125.0,2,3,San Francisco Giants,Cleveland Guardians
2025-06-17,2025-06-17,136,111,-169.0,140.0,8,0,Seattle Mariners,Boston Red Sox
2025-06-17,2025-06-17,112,158,-161.0,135.0,5,3,Chicago Cubs,Milwaukee Brewers
2025-06-17,2025-06-17,140,118,-130.0,110.0,1,6,Texas Rangers,Kansas City Royals
2025-06-17,2025-06-17,145,138,114.0,-137.0,2,12,Chicago White Sox,St. Louis Cardinals
2025-06-17,2025-06-17,139,110,-110.0,-110.0,1,5,Tampa Bay Rays,Baltimore Orioles
2025-06-17,2025-06-17,144,121,-143.0,120.0,5,4,Atlanta Braves,New York Mets
2025-06-17,2025-06-17,113,142,-125.0,104.0,6,5,Cincinnati Reds,Minnesota Twins
2025-06-17,2025-06-17,141,109,-120.0,100.0,5,4,Toronto Blue Jays,Arizona Diamondbacks
2025-06-17,2025-06-17,147,108,-250.0,200.0,0,4,New York Yankees,Los Angeles Angels
2025-06-17,2025-06-17,120,115,-200.0,165.0,6,10,Washington Nationals,Colorado Rockies
2025-06-17,2025-06-17,116,134,-200.0,165.0,7,3,Detroit Tigers,Pittsburgh Pirates
2025-06-17,2025-06-17,146,143,145.0,-175.0,8,3,Miami Marlins,Philadelphia Phillies
2025-06-16,2025-06-16,119,135,-182.0,150.0,6,3,Los Angeles Dodgers,San Diego Padres
2025-06-16,2025-06-16,133,117,-110.0,-110.0,3,1,Athletics,Houston Astros
2025-06-16,2025-06-16,136,111,-175.0,145.0,0,2,Seattle Mariners,Boston Red Sox
2025-06-16,2025-06-16,139,110,-110.0,-110.0,7,1,Tampa Bay Rays,Baltimore Orioles
2025-06-16,2025-06-16,147,108,-189.0,154.0,0,1,New York Yankees,Los Angeles Angels
2025-06-16,2025-06-16,120,115,-175.0,145.0,4,6,Washington Nationals,Colorado Rockies
2025-06-16,2025-06-16,146,143,-105.0,-115.0,2,5,Miami Marlins,Philadelphia Phillies
2025-06-15,2025-06-15,119,137,-189.0,154.0,5,4,Los Angeles Dodgers,San Francisco Giants
2025-06-15,2025-06-15,109,135,-137.0,114.0,2,8,Arizona Diamondbacks,San Diego Padres
2025-06-15,2025-06-15,136,114,-120.0,100.0,6,0,Seattle Mariners,Cleveland Guardians
2025-06-15,2025-06-15,140,145,-169.0,140.0,2,1,Texas Rangers,Chicago White Sox
2025-06-15,2025-06-15,112,134,-149.0,125.0,3,2,Chicago Cubs,Pittsburgh Pirates
2025-06-15,2025-06-15,118,133,-149.0,125.0,2,3,Kansas City Royals,Athletics
2025-06-15,2025-06-15,117,142,-120.0,100.0,2,1,Houston Astros,Minnesota Twins
2025-06-15,2025-06-15,158,138,-137.0,114.0,3,2,Milwaukee Brewers,St. Louis Cardinals
2025-06-15,2025-06-15,121,139,-154.0,129.0,0,9,New York Mets,Tampa Bay Rays
2025-06-15,2025-06-15,144,115,-357.0,280.0,1,10,Atlanta Braves,Colorado Rockies
2025-06-15,2025-06-15,110,108,-110.0,-110.0,11,2,Baltimore Orioles,Los Angeles Angels
2025-06-15,2025-06-15,111,147,154.0,-189.0,2,0,Boston Red Sox,New York Yankees
2025-06-15,2025-06-15,120,146,-169.0,140.0,1,3,Washington Nationals,Miami Marlins
2025-06-15,2025-06-15,143,141,-175.0,145.0,11,4,Philadelphia Phillies,Toronto Blue Jays
2025-06-15,2025-06-15,116,113,-182.0,150.0,4,8,Detroit Tigers,Cincinnati Reds
2025-06-14,2025-06-14,119,137,-182.0,150.0,11,5,Los Angeles Dodgers,San Francisco Giants
2025-06-14,2025-06-14,136,114,-143.0,120.0,4,3,Seattle Mariners,Cleveland Guardians
2025-06-14,2025-06-14,109,135,-175.0,145.0,8,7,Arizona Diamondbacks,San Diego Padres
2025-06-14,2025-06-14,111,147,145.0,-175.0,4,3,Boston Red Sox,New York Yankees
2025-06-14,2025-06-14,118,133,-161.0,135.0,0,4,Kansas City Royals,Athletics
2025-06-14,2025-06-14,144,115,-357.0,280.0,4,1,Atlanta Braves,Colorado Rockies
2025-06-14,2025-06-14,117,142,100.0,-120.0,3,2,Houston Astros,Minnesota Twins
2025-06-14,2025-06-14,158,138,-125.0,104.0,5,8,Milwaukee Brewers,St. Louis Cardinals
2025-06-14,2025-06-14,121,139,-149.0,125.0,4,8,New York Mets,Tampa Bay Rays
2025-06-14,2025-06-14,110,108,-161.0,135.0,6,5,Baltimore Orioles,Los Angeles Angels
2025-06-14,2025-06-14,140,145,-303.0,240.0,5,4,Texas Rangers,Chicago White Sox
2025-06-14,2025-06-14,143,141,-167.0,140.0,3,2,Philadelphia Phillies,Toronto Blue Jays
2025-06-14,2025-06-14,112,134,-250.0,200.0,2,1,Chicago Cubs,Pittsburgh Pirates
2025-06-14,2025-06-14,116,113,-189.0,160.0,1,11,Detroit Tigers,Cincinnati Reds
2025-06-14,2025-06-14,120,146,-130.0,110.0,3,4,Washington Nationals,Miami Marlins
2025-06-13,2025-06-13,136,114,-110.0,-110.0,7,2,Seattle Mariners,Cleveland Guardians
2025-06-13,2025-06-13,119,137,-200.0,165.0,2,6,Los Angeles Dodgers,San Francisco Giants
2025-06-13,2025-06-13,109,135,-141.0,120.0,5,1,Arizona Diamondbacks,San Diego Padres
2025-06-13,2025-06-13,118,133,-167.0,140.0,4,6,Kansas City Royals,Athletics
2025-06-13,2025-06-13,117,142,-105.0,-115.0,10,3,Houston Astros,Minnesota Twins
2025-06-13,2025-06-13,158,138,-161.0,135.0,3,2,Milwaukee Brewers,St. Louis Cardinals
2025-06-13,2025-06-13,140,145,-175.0,145.0,3,1,Texas Rangers,Chicago White Sox
2025-06-13,2025-06-13,144,115,-385.0,300.0,12,4,Atlanta Braves,Colorado Rockies
2025-06-13,2025-06-13,111,147,-141.0,120.0,2,1,Boston Red Sox,New York Yankees
2025-06-13,2025-06-13,116,113,-141.0,120.0,11,5,Detroit Tigers,Cincinnati Reds
2025-06-13,2025-06-13,121,139,-175.0,145.0,5,7,New York Mets,Tampa Bay Rays
2025-06-13,2025-06-13,110,108,-200.0,165.0,2,0,Baltimore Orioles,Los Angeles Angels
2025-06-13,2025-06-13,120,146,-110.0,-110.0,9,11,Washington Nationals,Miami Marlins
2025-06-13,2025-06-13,143,141,-110.0,-110.0,8,0,Philadelphia Phillies,Toronto Blue Jays
2025-06-13,2025-06-13,112,134,-118.0,-102.0,1,2,Chicago Cubs,Pittsburgh Pirates
2025-06-12,2025-06-12,117,145,-278.0,220.0,4,3,Houston Astros,Chicago White Sox
2025-06-12,2025-06-12,112,134,-200.0,165.0,3,2,Chicago Cubs,Pittsburgh Pirates
2025-06-12,2025-06-12,118,147,110.0,-130.0,0,1,Kansas City Royals,New York Yankees
2025-06-12,2025-06-12,158,138,114.0,-137.0,6,0,Milwaukee Brewers,St. Louis Cardinals
2025-06-12,2025-06-12,110,116,165.0,-200.0,1,4,Baltimore Orioles,Detroit Tigers
2025-06-12,2025-06-12,115,137,165.0,-200.0,8,7,Colorado Rockies,San Francisco Giants
2025-06-12,2025-06-12,142,140,-149.0,125.0,3,16,Minnesota Twins,Texas Rangers
2025-06-12,2025-06-12,121,120,-208.0,170.0,4,3,New York Mets,Washington Nationals
2025-06-11,2025-06-11,115,137,165.0,-200.0,7,10,Colorado Rockies,San Francisco Giants
2025-06-11,2025-06-11,117,145,-175.0,145.0,10,2,Houston Astros,Chicago White Sox
2025-06-11,2025-06-11,118,147,104.0,-125.0,3,6,Kansas City Royals,New York Yankees
2025-06-11,2025-06-11,142,140,-149.0,125.0,6,2,Minnesota Twins,Texas Rangers
2025-06-11,2025-06-11,111,139,-125.0,104.0,4,3,Boston Red Sox,Tampa Bay Rays
2025-06-11,2025-06-11,121,120,-278.0,220.0,5,0,New York Mets,Washington Nationals
2025-06-11,2025-06-11,110,116,-137.0,114.0,10,1,Baltimore Orioles,Detroit Tigers
2025-06-11,2025-06-11,135,119,125.0,-149.0,2,5,San Diego Padres,Los Angeles Dodgers
2025-06-11,2025-06-11,108,133,-149.0,125.0,6,5,Los Angeles Angels,Athletics
2025-06-11,2025-06-11,109,136,-115.0,-105.0,5,2,Arizona Diamondbacks,Seattle Mariners
2025-06-11,2025-06-11,138,141,-139.0,114.0,2,5,St. Louis Cardinals,Toronto Blue Jays
2025-06-11,2025-06-11,158,144,154.0,-189.0,2,6,Milwaukee Brewers,Atlanta Braves
2025-06-11,2025-06-11,114,113,100.0,-120.0,11,2,Cleveland Guardians,Cincinnati Reds
2025-06-11,2025-06-11,143,112,-115.0,-105.0,7,2,Philadelphia Phillies,Chicago Cubs
2025-06-11,2025-06-11,134,146,-167.0,140.0,5,2,Pittsburgh Pirates,Miami Marlins
2025-06-10,2025-06-10,109,136,-139.0,114.0,10,3,Arizona Diamondbacks,Seattle Mariners
2025-06-10,2025-06-10,135,119,-118.0,-102.0,11,1,San Diego Padres,Los Angeles Dodgers
2025-06-10,2025-06-10,108,133,-169.0,140.0,2,1,Los Angeles Angels,Athletics
2025-06-10,2025-06-10,115,137,170.0,-208.0,5,6,Colorado Rockies,San Francisco Giants
2025-06-10,2025-06-10,117,145,-179.0,145.0,2,4,Houston Astros,Chicago White Sox
2025-06-10,2025-06-10,138,141,-125.0,104.0,9,10,St. Louis Cardinals,Toronto Blue Jays
2025-06-10,2025-06-10,158,144,110.0,-130.0,4,1,Milwaukee Brewers,Atlanta Braves
2025-06-10,2025-06-10,118,147,170.0,-208.0,2,10,Kansas City Royals,New York Yankees
2025-06-10,2025-06-10,142,140,-125.0,104.0,4,16,Minnesota Twins,Texas Rangers
2025-06-10,2025-06-10,111,139,-110.0,-110.0,3,1,Boston Red Sox,Tampa Bay Rays
2025-06-10,2025-06-10,121,120,-149.0,125.0,5,4,New York Mets,Washington Nationals
2025-06-10,2025-06-10,143,112,-110.0,-110.0,4,8,Philadelphia Phillies,Chicago Cubs
2025-06-10,2025-06-10,114,113,-110.0,-110.0,0,1,Cleveland Guardians,Cincinnati Reds
2025-06-10,2025-06-10,134,146,-149.0,125.0,2,3,Pittsburgh Pirates,Miami Marlins
