timestamp,state,term,outcome,duration_s,n_doc_responses,last_doc_status,retry_after
2026-07-11T12:34:46.534,OK,Mid-Century,ok,6.4,4,200,
2026-07-11T12:34:57.785,OK,Fire Insurance Exchange,ok,5.6,4,200,
2026-07-11T12:35:09.523,OK,Truck Insurance Exchange,ok,6.1,4,200,
2026-07-11T12:35:22.076,OK,Nationwide,ok,6.9,4,200,
2026-07-11T12:35:34.640,OK,American Family,ok,6.4,4,200,
2026-07-11T12:35:54.452,OK,American Standard Insurance,ok,12.9,4,200,
2026-07-11T12:36:10.865,OK,Country,ok,8.4,4,200,
2026-07-11T12:43:46.893,OK,mga insurance,ok,15.5,4,200,
2026-07-11T12:44:12.072,OK,travco,ok,10.6,4,200,
2026-07-11T12:44:40.287,OK,usaa,ok,14.8,4,200,
2026-07-11T12:46:12.857,OK,united services,ok,11.3,4,200,
2026-07-11T12:47:49.908,OK,garrison,ok,12.8,4,200,
2026-07-11T12:49:28.129,OK,state farm,ok,9.9,4,200,
2026-07-11T12:50:57.486,OK,state farm,ok,11.6,4,200,
2026-07-11T12:51:52.708,OK,state farm,ok,6.6,4,200,
2026-07-11T12:52:50.369,OK,state farm,ok,6.7,4,200,
2026-07-11T12:53:23.854,OK,state farm,ok,5.4,4,200,
2026-07-11T12:54:09.915,OK,mga insurance,begin_search_link_timeout,31.3,1,405,
2026-07-11T12:54:49.918,OK,mga insurance,begin_search_link_timeout,31.2,1,405,
2026-07-11T12:55:21.347,OK,mga insurance,begin_search_link_timeout,31.3,1,405,
2026-07-11T12:55:27.219,OK,state farm,ok,5.6,4,200,
2026-07-11T12:55:52.193,OK,mga insurance,ok,8.9,4,200,
2026-07-11T12:56:34.885,OK,state farm,ok,6.2,4,200,
2026-07-11T12:56:54.450,OK,state farm,ok,5.8,4,200,
2026-07-11T12:57:11.024,OK,state farm,ok,8.9,4,200,
2026-07-11T12:57:24.872,OK,state farm,ok,6.1,4,200,
2026-07-11T12:57:37.966,OK,mga insurance,ok,6.9,4,200,
2026-07-11T12:58:24.601,OK,mga insurance,ok,6.3,4,200,
2026-07-11T12:58:40.898,OK,mga insurance,ok,6.8,4,200,
2026-07-11T12:58:58.998,OK,mga insurance,ok,7.5,4,200,
2026-07-11T13:16:56.070,OK,state farm,ok,8.6,4,200,
2026-07-11T13:17:07.833,OK,mga insurance,ok,6.2,4,200,
2026-07-11T13:17:19.660,OK,geico,ok,5.7,4,200,
2026-07-11T13:18:09.945,OK,geico,ok,5.6,4,200,
2026-07-11T13:19:01.158,OK,geico,ok,5.7,4,200,
2026-07-11T13:19:45.022,OK,geico,ok,5.1,4,200,
2026-07-11T13:21:38.811,OK,government employees,begin_search_link_timeout,31.2,1,405,
2026-07-11T13:22:10.123,OK,government employees,begin_search_link_timeout,31.2,1,405,
2026-07-11T13:22:41.688,OK,government employees,begin_search_link_timeout,31.3,1,405,
2026-07-11T13:22:48.185,OK,geico,ok,6.3,4,200,
2026-07-11T13:23:04.479,OK,progressive,ok,5.6,4,200,
2026-07-11T13:23:47.890,OK,progressive,ok,7.6,4,200,
2026-07-11T13:24:29.060,OK,progressive,ok,4.9,4,200,
2026-07-11T13:25:12.038,OK,progressive,ok,5.6,4,200,
2026-07-11T13:27:34.062,OK,artisan and truckers,begin_search_link_timeout,31.3,1,405,
2026-07-11T13:28:04.998,OK,artisan and truckers,begin_search_link_timeout,30.8,1,405,
2026-07-11T13:28:36.248,OK,artisan and truckers,begin_search_link_timeout,31.0,1,405,
2026-07-11T13:28:41.856,OK,progressive,ok,5.3,4,200,
2026-07-11T13:44:51.937,OK,allstate,ok,7.9,4,200,
2026-07-11T13:45:34.652,OK,allstate,ok,8.0,4,200,
2026-07-11T13:46:14.516,OK,allstate,ok,4.7,4,200,
2026-07-11T13:46:54.121,OK,allstate,ok,5.3,4,200,
2026-07-11T13:47:38.691,OK,allstate,business_type_select_failed,8.3,2,405,
2026-07-11T13:48:09.958,OK,allstate,begin_search_link_timeout,31.1,1,405,
2026-07-11T13:48:40.916,OK,allstate,begin_search_link_timeout,30.8,1,405,
2026-07-11T13:49:12.420,OK,allstate,begin_search_link_timeout,31.2,1,405,
2026-07-11T13:49:43.737,OK,allstate,begin_search_link_timeout,31.1,1,405,
2026-07-11T13:50:15.257,OK,allstate,begin_search_link_timeout,31.4,1,405,
2026-07-11T14:06:14.289,OK,allstate,ok,9.2,4,200,
2026-07-11T14:06:57.117,OK,allstate,ok,5.7,4,200,
2026-07-11T14:07:37.950,OK,allstate,ok,5.8,4,200,
2026-07-11T14:08:18.975,OK,allstate,ok,5.8,4,200,
2026-07-11T14:09:25.082,OK,allstate,ok,6.2,4,200,
2026-07-11T14:11:43.145,OK,allstate,begin_search_link_timeout,31.2,1,405,
2026-07-11T14:12:14.562,OK,allstate,begin_search_link_timeout,31.3,1,405,
2026-07-11T14:12:20.021,OK,allstate,ok,5.3,4,200,
2026-07-11T14:12:42.250,OK,allstate,ok,5.2,4,200,
2026-07-11T14:14:00.481,OK,encompass,ok,5.2,4,200,
2026-07-11T14:14:44.584,OK,encompass,ok,4.7,4,200,
2026-07-11T14:15:27.384,OK,encompass,ok,4.6,4,200,
2026-07-11T14:16:04.033,OK,travelers,ok,5.1,4,200,
2026-07-11T14:17:49.954,OK,travelers,begin_search_link_timeout,31.4,1,405,
2026-07-11T14:18:21.260,OK,travelers,begin_search_link_timeout,31.2,1,405,
2026-07-11T14:18:26.889,OK,travelers,ok,5.5,4,200,
2026-07-11T14:20:40.364,OK,travelers,ok,7.7,4,200,
2026-07-11T14:20:59.190,OK,travco,ok,5.3,4,200,
2026-07-11T14:39:01.214,OK,travelers,ok,8.3,4,200,
2026-07-11T14:40:01.407,OK,travelers,ok,6.3,4,200,
2026-07-11T14:40:25.149,OK,liberty mutual,ok,5.1,4,200,
2026-07-11T14:41:08.775,OK,liberty mutual,ok,5.2,4,200,
2026-07-11T14:41:53.852,OK,liberty mutual,ok,6.6,4,200,
2026-07-11T14:43:39.126,OK,liberty mutual,begin_search_link_timeout,31.2,1,405,
2026-07-11T14:44:10.820,OK,liberty mutual,begin_search_link_timeout,31.5,1,405,
2026-07-11T14:44:42.322,OK,liberty mutual,begin_search_link_timeout,31.3,1,405,
2026-07-11T14:44:48.984,OK,liberty mutual,ok,6.4,4,200,
2026-07-11T14:45:36.072,OK,liberty mutual,ok,5.5,4,200,
2026-07-11T14:46:57.329,OK,liberty mutual,ok,5.3,4,200,
2026-07-11T14:47:19.877,OK,liberty mutual,ok,5.8,4,200,
2026-07-11T14:48:43.274,OK,liberty mutual,ok,6.0,4,200,
2026-07-11T14:49:32.493,OK,safeco,ok,5.7,4,200,
2026-07-11T14:50:20.127,OK,safeco,begin_search_link_timeout,31.2,1,405,
2026-07-11T14:50:51.478,OK,safeco,begin_search_link_timeout,31.1,1,405,
2026-07-11T14:50:56.316,OK,safeco,ok,4.7,4,200,
2026-07-11T14:51:18.856,OK,safeco,ok,5.8,4,200,
2026-07-11T15:09:35.300,OK,liberty mutual,ok,7.4,4,200,
2026-07-11T15:10:17.514,OK,liberty mutual,ok,5.4,4,200,
2026-07-11T15:12:03.164,OK,liberty mutual,ok,4.6,4,200,
2026-07-11T15:12:55.441,OK,liberty mutual,ok,5.3,4,200,
2026-07-11T15:13:07.674,OK,safeco,ok,6.4,4,200,
2026-07-11T15:13:47.872,OK,safeco,ok,5.0,4,200,
2026-07-11T15:15:38.567,OK,liberty insurance,ok,4.6,4,200,
2026-07-11T15:15:52.402,OK,general insurance,ok,4.5,4,200,
2026-07-11T15:16:06.551,OK,american states,ok,5.2,4,200,
2026-07-11T15:16:20.584,OK,first national insurance,ok,5.1,4,200,
2026-07-11T15:16:37.383,OK,liberty mutual,business_type_select_failed,7.8,2,405,
2026-07-11T15:17:08.489,OK,liberty mutual,begin_search_link_timeout,30.9,1,405,
2026-07-11T15:17:39.885,OK,liberty mutual,begin_search_link_timeout,31.3,1,405,
2026-07-11T15:18:11.378,OK,safeco,begin_search_link_timeout,31.3,1,405,
2026-07-11T15:18:16.904,OK,safeco,ok,5.4,4,200,
2026-07-11T15:18:31.078,OK,farmers,ok,4.6,4,200,
2026-07-11T15:19:11.427,OK,farmers,ok,4.6,4,200,
2026-07-11T15:21:10.083,OK,farmers,begin_search_link_timeout,31.1,1,405,
2026-07-11T15:38:25.796,OK,farmers,ok,7.8,4,200,
2026-07-11T15:39:06.628,OK,farmers,ok,5.1,4,200,
2026-07-11T15:39:47.828,OK,farmers,ok,5.4,4,200,
2026-07-11T15:40:29.203,OK,farmers,ok,5.2,4,200,
2026-07-11T15:41:09.557,OK,farmers,ok,4.6,4,200,
2026-07-11T15:42:59.661,OK,farmers,begin_search_link_timeout,31.2,1,405,
2026-07-11T15:43:30.783,OK,farmers,begin_search_link_timeout,31.0,1,405,
2026-07-11T15:44:01.825,OK,farmers,begin_search_link_timeout,30.9,1,405,
2026-07-11T15:44:33.148,OK,farmers,begin_search_link_timeout,31.1,1,405,
2026-07-11T15:44:38.035,OK,farmers,ok,4.7,4,200,
2026-07-11T15:46:57.672,OK,farmers,ok,4.7,4,200,
2026-07-11T15:47:17.326,OK,farmers,ok,5.3,4,200,
2026-07-11T15:48:08.816,OK,farmers,ok,4.5,4,200,
2026-07-11T15:49:32.807,OK,mid-century,ok,6.9,4,200,
2026-07-11T15:50:03.167,OK,mid-century,ok,5.2,4,200,
2026-07-11T15:50:24.781,OK,mid-century,ok,5.4,4,200,
2026-07-11T15:51:36.554,OK,mid-century,begin_search_link_timeout,31.2,1,405,
2026-07-11T15:52:07.974,OK,mid-century,begin_search_link_timeout,31.3,1,405,
2026-07-11T16:09:50.540,OK,farmers,ok,7.3,4,200,
2026-07-11T16:10:36.026,OK,farmers,ok,5.9,4,200,
2026-07-11T16:13:20.061,OK,farmers,ok,5.0,4,200,
2026-07-11T16:14:12.294,OK,farmers,ok,5.2,4,200,
2026-07-11T16:16:05.653,OK,mid-century,ok,6.3,4,200,
2026-07-11T16:16:47.722,OK,mid-century,ok,5.4,4,200,
2026-07-11T16:17:33.318,OK,nationwide,ok,7.0,4,200,
2026-07-11T16:17:44.089,OK,american family,ok,5.5,4,200,
2026-07-11T16:19:48.496,OK,american family,ok,5.1,4,200,
2026-07-11T16:20:16.568,OK,american standard insurance,ok,5.5,4,200,
2026-07-11T16:21:03.885,OK,american family,begin_search_link_timeout,31.2,1,405,
2026-07-11T16:21:35.129,OK,american family,begin_search_link_timeout,31.1,1,405,
2026-07-11T16:21:40.378,OK,american family,ok,5.1,4,200,
2026-07-11T16:22:07.673,OK,country,ok,5.1,4,200,
2026-07-11T16:22:47.909,OK,country,ok,4.8,4,200,
2026-07-11T16:24:05.003,OK,country,begin_search_link_timeout,30.8,1,405,
2026-07-11T16:24:36.748,OK,country,begin_search_link_timeout,31.6,1,405,
2026-07-11T16:25:07.707,OK,country,begin_search_link_timeout,30.8,1,405,
2026-07-11T16:43:28.327,OK,country,ok,8.2,4,200,
2026-07-11T16:44:09.838,OK,country,ok,6.1,4,200,
2026-07-11T16:44:53.125,OK,country,ok,6.6,4,200,
2026-07-11T16:45:12.171,OK,usaa,ok,5.2,4,200,
2026-07-11T16:45:52.238,OK,usaa,ok,4.6,4,200,
2026-07-11T16:48:25.068,OK,united services,begin_search_link_timeout,31.2,1,405,
2026-07-11T16:48:56.545,OK,united services,begin_search_link_timeout,31.3,1,405,
2026-07-11T16:49:27.633,OK,united services,begin_search_link_timeout,31.0,1,405,
2026-07-11T16:49:33.748,OK,garrison,ok,5.9,4,200,
2026-07-11T16:49:59.235,OK,usaa,ok,5.8,4,200,
2026-07-11T16:50:09.407,OK,united services,ok,4.7,4,200,
2026-07-11T18:19:14.402,AR,State Farm,ok,9.6,4,200,
2026-07-11T18:19:24.794,AR,GEICO,ok,5.9,4,200,
2026-07-11T18:19:33.673,AR,Government Employees,ok,4.4,4,200,
2026-07-11T18:19:44.153,AR,Progressive,ok,5.9,4,200,
2026-07-11T18:19:55.495,AR,Artisan and Truckers,ok,6.3,4,200,
2026-07-11T18:20:09.201,AR,Allstate,ok,7.0,4,200,
2026-07-11T18:20:20.331,AR,Travelers,ok,5.4,4,200,
2026-07-11T18:20:31.547,AR,Liberty Mutual,ok,6.3,4,200,
2026-07-11T18:20:48.921,AR,Safeco,ok,9.8,4,200,
2026-07-11T18:21:44.477,AR,General Insurance,ok,7.5,4,200,
2026-07-11T18:21:53.693,AR,American States,ok,4.6,4,200,
2026-07-11T18:22:05.713,AR,First National Insurance,ok,5.5,4,200,
2026-07-11T18:22:16.491,AR,Liberty Insurance,ok,6.1,4,200,
2026-07-11T18:22:27.007,AR,Encompass,ok,5.5,4,200,
2026-07-11T18:23:05.497,AR,TravCo,begin_search_link_timeout,32.1,1,405,
2026-07-11T18:23:39.640,AR,MGA Insurance,begin_search_link_timeout,31.2,1,405,
2026-07-11T18:24:18.704,AR,USAA,begin_search_link_timeout,34.7,1,405,
2026-07-11T18:24:57.692,AR,United Services,begin_search_link_timeout,35.0,1,405,
2026-07-11T18:25:12.543,AR,Garrison,ok,10.3,4,200,
2026-07-11T18:25:25.520,AR,Farmers,ok,7.7,4,200,
2026-07-11T18:25:38.412,AR,Mid-Century,ok,7.4,4,200,
2026-07-11T18:25:50.664,AR,Fire Insurance Exchange,ok,6.4,4,200,
2026-07-11T18:26:02.914,AR,Truck Insurance Exchange,ok,6.7,4,200,
2026-07-11T18:26:18.693,AR,Nationwide,ok,5.7,4,200,
2026-07-11T18:26:28.531,AR,American Family,ok,5.0,4,200,
2026-07-11T18:26:39.932,AR,American Standard Insurance,ok,6.4,4,200,
2026-07-11T18:26:58.468,AR,Country,ok,11.9,4,200,
2026-07-11T18:32:32.608,AR,mga insurance,ok,7.8,4,200,
2026-07-11T18:32:53.782,AR,travco,ok,9.5,4,200,
2026-07-11T18:33:11.256,AR,usaa,ok,9.0,4,200,
2026-07-11T18:33:29.255,AR,united services,ok,9.7,4,200,
2026-07-11T18:33:49.337,AR,state farm,ok,9.5,4,200,
2026-07-11T18:34:48.327,AR,state farm,ok,9.0,4,200,
2026-07-11T18:35:36.326,AR,state farm,ok,8.3,4,200,
2026-07-11T18:37:17.181,AR,state farm,begin_search_link_timeout,32.4,1,405,
2026-07-11T18:37:51.492,AR,state farm,begin_search_link_timeout,32.6,1,405,
2026-07-11T18:38:31.708,AR,state farm,begin_search_link_timeout,32.6,1,405,
2026-07-11T18:38:50.228,AR,state farm,ok,8.7,4,200,
2026-07-11T18:39:12.278,AR,mga insurance,ok,8.2,4,200,
2026-07-11T18:39:57.781,AR,mga insurance,ok,10.2,4,200,
2026-07-11T18:40:40.154,AR,state farm,ok,8.9,4,200,
2026-07-11T18:41:29.542,AR,state farm,ok,8.3,4,200,
2026-07-11T18:41:44.141,AR,geico,ok,8.7,4,200,
2026-07-11T18:43:42.538,AR,geico,begin_search_link_timeout,33.4,1,405,
2026-07-11T18:44:22.056,AR,geico,begin_search_link_timeout,33.3,1,405,
2026-07-11T18:45:01.581,AR,geico,begin_search_link_timeout,33.4,1,405,
2026-07-11T18:45:16.147,AR,geico,ok,10.7,4,200,
2026-07-11T18:46:12.417,AR,geico,ok,8.5,4,200,
2026-07-11T18:46:33.458,AR,government employees,ok,6.5,4,200,
2026-07-11T19:02:26.442,AR,geico,ok,9.5,4,200,
2026-07-11T19:03:09.690,AR,geico,ok,6.3,4,200,
2026-07-11T19:03:43.403,AR,progressive,ok,5.8,4,200,
2026-07-11T19:04:30.740,AR,progressive,ok,6.3,4,200,
2026-07-11T19:05:02.981,AR,allstate,ok,6.5,4,200,
2026-07-11T19:06:07.572,AR,allstate,begin_search_link_timeout,31.6,1,405,
2026-07-11T19:06:39.112,AR,allstate,begin_search_link_timeout,31.3,1,405,
2026-07-11T19:07:10.452,AR,allstate,begin_search_link_timeout,31.1,1,405,
2026-07-11T19:07:41.835,AR,allstate,begin_search_link_timeout,31.2,1,405,
2026-07-11T19:08:13.300,AR,allstate,begin_search_link_timeout,31.4,1,405,
2026-07-11T19:08:19.825,AR,allstate,ok,6.4,4,200,
2026-07-11T19:09:03.420,AR,allstate,ok,6.2,4,200,
2026-07-11T19:09:50.265,AR,allstate,ok,7.5,4,200,
2026-07-11T19:10:35.636,AR,allstate,ok,6.0,4,200,
2026-07-11T19:12:16.860,AR,allstate,begin_search_link_timeout,31.4,1,405,
2026-07-11T19:12:48.490,AR,allstate,begin_search_link_timeout,31.5,1,405,
2026-07-11T19:13:20.030,AR,allstate,begin_search_link_timeout,31.4,1,405,
2026-07-11T19:13:51.030,AR,allstate,begin_search_link_timeout,30.8,1,405,
2026-07-11T19:55:46.851,AR,allstate,ok,8.7,4,200,
2026-07-11T19:56:27.945,AR,allstate,ok,5.0,4,200,
2026-07-11T19:57:08.479,AR,allstate,ok,5.0,4,200,
2026-07-11T19:57:49.844,AR,allstate,ok,5.0,4,200,
2026-07-11T19:59:01.041,AR,allstate,results_timeout,34.7,3,200,
2026-07-11T19:59:32.376,AR,allstate,begin_search_link_timeout,31.3,1,405,
2026-07-11T20:00:03.523,AR,allstate,begin_search_link_timeout,31.0,1,405,
2026-07-11T20:00:35.112,AR,allstate,begin_search_link_timeout,31.3,1,405,
2026-07-11T20:01:06.557,AR,allstate,begin_search_link_timeout,31.3,1,405,
2026-07-11T20:01:38.263,AR,allstate,begin_search_link_timeout,31.5,1,405,
2026-07-11T20:17:52.328,AR,allstate,ok,8.8,4,200,
2026-07-11T20:18:31.611,AR,allstate,ok,6.0,4,200,
2026-07-11T20:18:53.501,AR,allstate,ok,5.4,4,200,
2026-07-11T20:19:14.991,AR,encompass,ok,5.0,4,200,
2026-07-11T20:20:00.868,AR,encompass,ok,4.9,4,200,
2026-07-11T20:20:45.149,AR,travelers,ok,5.4,4,200,
2026-07-11T20:22:40.623,AR,travelers,begin_search_link_timeout,31.7,1,405,
2026-07-11T20:23:12.034,AR,travelers,begin_search_link_timeout,31.2,1,405,
2026-07-11T20:23:44.641,AR,travelers,begin_search_link_timeout,32.4,1,405,
2026-07-11T20:23:52.242,AR,travelers,ok,7.2,4,200,
2026-07-11T20:24:30.653,AR,travco,ok,6.4,4,200,
2026-07-11T20:24:52.852,AR,travco,ok,5.5,4,200,
2026-07-11T20:25:14.605,AR,travelers,ok,5.2,4,200,
2026-07-11T20:25:59.746,AR,travelers,ok,5.7,4,200,
2026-07-11T20:27:01.341,AR,liberty mutual,results_timeout,35.3,3,200,
2026-07-11T20:27:33.120,AR,liberty mutual,begin_search_link_timeout,31.6,1,405,
2026-07-11T20:28:04.985,AR,liberty mutual,begin_search_link_timeout,31.6,1,405,
2026-07-11T20:28:36.908,AR,liberty mutual,begin_search_link_timeout,31.5,1,405,
2026-07-11T20:46:15.555,AR,liberty mutual,ok,8.6,4,200,
2026-07-11T20:46:58.472,AR,liberty mutual,ok,5.7,4,200,
2026-07-11T20:47:42.054,AR,liberty mutual,ok,6.2,4,200,
2026-07-11T20:48:25.529,AR,liberty mutual,ok,6.1,4,200,
2026-07-11T20:50:05.385,AR,liberty mutual,begin_search_link_timeout,31.5,1,405,
2026-07-11T20:50:36.953,AR,liberty mutual,begin_search_link_timeout,31.4,1,405,
2026-07-11T20:51:08.491,AR,liberty mutual,begin_search_link_timeout,31.4,1,405,
2026-07-11T20:51:39.903,AR,liberty mutual,begin_search_link_timeout,31.2,1,405,
2026-07-11T20:51:45.045,AR,liberty mutual,ok,5.0,4,200,
2026-07-11T20:52:06.808,AR,liberty mutual,ok,5.0,4,200,
2026-07-11T20:52:31.825,AR,safeco,ok,8.8,4,200,
2026-07-11T20:52:53.339,AR,safeco,ok,5.3,4,200,
2026-07-11T20:53:36.490,AR,safeco,ok,5.4,4,200,
2026-07-11T20:54:14.820,AR,liberty insurance,ok,5.5,4,200,
2026-07-11T20:54:34.606,AR,liberty insurance,ok,6.0,4,200,
2026-07-11T20:54:48.693,AR,general insurance,business_type_select_failed,8.3,2,405,
2026-07-11T20:55:20.045,AR,general insurance,begin_search_link_timeout,31.2,1,405,
2026-07-11T20:55:51.640,AR,general insurance,begin_search_link_timeout,31.4,1,405,
2026-07-11T21:12:43.531,AR,liberty mutual,ok,7.9,4,200,
2026-07-11T21:13:23.277,AR,safeco,ok,6.9,4,200,
2026-07-11T21:13:34.807,AR,usaa,ok,5.6,4,200,
2026-07-11T21:14:22.074,AR,usaa,ok,6.4,4,200,
2026-07-11T21:15:07.645,AR,usaa,ok,5.5,4,200,
2026-07-11T21:15:17.970,AR,united services,ok,4.9,4,200,
2026-07-11T21:15:29.821,AR,farmers,ok,6.2,4,200,
2026-07-11T21:18:18.263,AR,farmers,begin_search_link_timeout,31.8,1,405,
2026-07-11T21:18:49.914,AR,farmers,begin_search_link_timeout,31.6,1,405,
2026-07-11T21:18:56.697,AR,farmers,ok,6.6,4,200,
2026-07-11T21:19:44.565,AR,farmers,ok,9.6,4,200,
2026-07-11T21:20:29.976,AR,farmers,ok,6.0,4,200,
2026-07-11T21:21:13.818,AR,farmers,ok,5.7,4,200,
2026-07-11T21:24:03.462,AR,farmers,begin_search_link_timeout,31.4,1,405,
2026-07-11T21:24:34.882,AR,farmers,begin_search_link_timeout,31.3,1,405,
2026-07-11T21:24:41.347,AR,farmers,ok,6.3,4,200,
2026-07-11T21:25:20.086,AR,farmers,ok,13.4,4,200,
2026-07-11T21:25:34.312,AR,mid-century,ok,8.7,4,200,
2026-07-11T21:43:11.844,AR,farmers,ok,8.2,4,200,
2026-07-11T21:43:58.664,AR,farmers,ok,6.0,4,200,
2026-07-11T21:44:19.220,AR,mid-century,ok,6.3,4,200,
2026-07-11T21:44:40.753,AR,fire insurance exchange,ok,5.2,4,200,
2026-07-11T21:45:17.427,AR,nationwide,ok,6.4,4,200,
2026-07-11T21:46:07.145,AR,nationwide,ok,5.5,4,200,
2026-07-11T21:47:16.649,AR,nationwide,begin_search_link_timeout,31.1,1,405,
2026-07-11T21:47:48.183,AR,nationwide,begin_search_link_timeout,31.4,1,405,
2026-07-11T21:48:19.964,AR,nationwide,begin_search_link_timeout,31.6,1,405,
2026-07-11T21:48:51.645,AR,nationwide,begin_search_link_timeout,31.4,1,405,
2026-07-11T21:48:57.691,AR,nationwide,ok,5.9,4,200,
2026-07-11T21:49:09.815,AR,nationwide,ok,6.4,4,200,
2026-07-11T21:49:21.803,AR,nationwide,ok,6.2,4,200,
2026-07-11T21:49:32.942,AR,american family,ok,5.1,4,200,
2026-07-11T21:51:28.335,AR,american family,ok,4.6,4,200,
2026-07-11T21:51:45.250,AR,american standard insurance,ok,6.6,4,200,
2026-07-11T21:52:08.549,AR,american family,ok,7.2,4,200,
2026-07-12T12:59:22.102,KY,State Farm,ok,12.0,4,200,
2026-07-12T12:59:33.508,KY,GEICO,ok,6.0,4,200,
2026-07-12T12:59:44.675,KY,Government Employees,ok,6.5,4,200,
2026-07-12T12:59:56.181,KY,Progressive,ok,6.8,4,200,
2026-07-12T13:00:07.643,KY,Artisan and Truckers,ok,6.4,4,200,
2026-07-12T13:00:19.698,KY,Allstate,ok,5.3,4,200,
2026-07-12T13:00:30.863,KY,Travelers,ok,5.6,4,200,
2026-07-12T13:00:42.361,KY,Liberty Mutual,ok,6.0,4,200,
2026-07-12T13:00:56.509,KY,Safeco,ok,8.6,4,200,
2026-07-12T13:01:07.376,KY,General Insurance,ok,5.5,4,200,
2026-07-12T13:01:18.078,KY,American States,ok,5.4,4,200,
2026-07-12T13:01:30.274,KY,First National Insurance,ok,5.0,4,200,
2026-07-12T13:01:40.452,KY,Liberty Insurance,ok,4.8,4,200,
2026-07-12T13:01:52.453,KY,Encompass,ok,6.6,4,200,
2026-07-12T13:02:02.688,KY,TravCo,ok,4.8,4,200,
2026-07-12T13:02:39.465,KY,MGA Insurance,begin_search_link_timeout,31.3,1,405,
2026-07-12T13:03:14.559,KY,USAA,begin_search_link_timeout,31.4,1,405,
2026-07-12T13:03:48.979,KY,United Services,begin_search_link_timeout,31.4,1,405,
2026-07-12T13:04:23.674,KY,Garrison,begin_search_link_timeout,31.6,1,405,
2026-07-12T13:04:58.069,KY,Farmers,begin_search_link_timeout,31.3,1,405,
2026-07-12T13:05:32.057,KY,Mid-Century,begin_search_link_timeout,30.9,1,405,
2026-07-12T13:05:40.307,KY,Fire Insurance Exchange,ok,5.2,4,200,
2026-07-12T13:05:52.242,KY,Truck Insurance Exchange,ok,5.3,4,200,
2026-07-12T13:06:02.320,KY,Nationwide,ok,5.3,4,200,
2026-07-12T13:06:13.306,KY,American Family,ok,5.7,4,200,
2026-07-12T13:06:24.207,KY,American Standard Insurance,ok,5.9,4,200,
2026-07-12T13:06:37.004,KY,Country,ok,6.0,4,200,
2026-07-12T13:11:53.420,KY,mga insurance,ok,9.5,4,200,
2026-07-12T13:12:05.420,KY,usaa,ok,6.2,4,200,
2026-07-12T13:12:18.166,KY,united services,ok,6.7,4,200,
2026-07-12T13:12:28.927,KY,garrison,ok,4.7,4,200,
2026-07-12T13:12:40.040,KY,farmers,ok,5.0,4,200,
2026-07-12T13:12:52.755,KY,mid-century,ok,6.3,4,200,
2026-07-12T13:13:08.200,KY,state farm,ok,5.4,4,200,
2026-07-12T13:13:54.643,KY,state farm,ok,5.4,4,200,
2026-07-12T13:14:40.242,KY,state farm,ok,5.8,4,200,
2026-07-12T13:16:31.699,KY,state farm,begin_search_link_timeout,31.1,1,405,
2026-07-12T13:17:03.341,KY,state farm,begin_search_link_timeout,31.5,1,405,
2026-07-12T13:17:34.513,KY,state farm,begin_search_link_timeout,31.0,1,405,
2026-07-12T13:17:40.231,KY,state farm,ok,5.5,4,200,
2026-07-12T13:18:03.284,KY,mga insurance,ok,5.0,4,200,
2026-07-12T13:18:25.568,KY,mga insurance,ok,5.7,4,200,
2026-07-12T13:18:47.803,KY,mga insurance,ok,5.9,4,200,
2026-07-12T13:19:05.701,KY,state farm,ok,5.7,4,200,
2026-07-12T13:19:50.665,KY,state farm,ok,5.9,4,200,
2026-07-12T13:20:58.628,KY,mga insurance,begin_search_link_timeout,31.5,1,405,
2026-07-12T13:21:29.920,KY,mga insurance,begin_search_link_timeout,31.1,1,405,
2026-07-12T13:22:01.211,KY,mga insurance,begin_search_link_timeout,31.1,1,405,
2026-07-12T13:22:32.701,KY,state farm,begin_search_link_timeout,31.2,1,405,
2026-07-12T13:23:04.302,KY,state farm,begin_search_link_timeout,31.4,1,405,
2026-07-12T13:23:10.221,KY,state farm,ok,5.8,4,200,
2026-07-12T13:39:11.943,KY,state farm,ok,12.6,4,200,
2026-07-12T13:39:26.959,KY,mga insurance,ok,5.7,4,200,
2026-07-12T13:39:43.274,KY,geico,ok,5.7,4,200,
2026-07-12T13:40:29.781,KY,geico,ok,5.4,4,200,
2026-07-12T13:41:12.068,KY,geico,ok,5.1,4,200,
2026-07-12T13:41:59.793,KY,geico,business_type_select_failed,7.6,2,405,
2026-07-12T13:42:31.042,KY,geico,begin_search_link_timeout,31.1,1,405,
2026-07-12T13:43:02.022,KY,geico,begin_search_link_timeout,30.8,1,405,
2026-07-12T13:43:33.959,KY,geico,begin_search_link_timeout,31.7,1,405,
2026-07-12T13:44:05.185,KY,geico,begin_search_link_timeout,31.1,1,405,
2026-07-12T13:44:36.769,KY,geico,begin_search_link_timeout,31.4,1,405,
2026-07-12T16:18:26.715,KY,geico,Error,0.1,0,,
2026-07-12T16:18:27.510,KY,geico,Error,0.0,0,,
2026-07-12T16:18:30.174,KY,geico,Error,0.0,0,,
2026-07-12T16:18:31.057,KY,geico,Error,0.0,0,,
2026-07-12T16:18:31.297,KY,geico,Error,0.0,0,,
2026-07-12T16:18:31.638,KY,geico,Error,0.0,0,,
2026-07-12T16:51:04.822,KY,geico,ok,9.5,4,200,
2026-07-12T16:51:48.832,KY,geico,ok,4.8,4,200,
