major_line,group_company,subsidiary,effective_date,disposition_date,overall_rate_effect_header,indicated_pct,impact_pct,written_premium_change,policyholders_affected,written_premium_for_program,maximum_pct,minimum_pct,filing_action,data_n_a
PPA,Chubb INA Group,Vigilant Insurance Company,05/19/25,10/01/24,-0.4,-0.4,-3.8,-6514,44,173026,40.0,-30.0,Rate,False
PPA,Chubb INA Group,Federal Insurance Company,05/19/25,10/01/24,-0.4,-0.4,-0.2,-1386,165,579736,53.8,-34.1,Rate,False
PPA,Chubb INA Group,Great Northern Insurance Company,05/19/25,10/01/24,-0.4,-0.4,0.7,927,42,142032,44.0,-28.8,Rate,False
PPA,Chubb INA Group,Pacific Indemnity Company,05/19/25,10/01/24,-0.4,-0.4,0.7,11012,400,1600512,105.0,-39.6,Rate,False
PPA,Chubb INA Group,Vigilant Insurance Company,05/19/25,10/01/24,-0.4,-0.4,-3.8,-6514,44,173026,40.0,-30.0,Rate,False
PPA,,Allstate Indemnity Company,09/09/24,09/26/24,,0.0,0.0,0,0,8502190,0.0,0.0,Rate,False
PPA,,Allstate Insurance Company,09/09/24,09/26/24,,0.0,0.0,0,0,8770789,0.0,0.0,Rate,False
PPA,,Allstate Property and Casualty Insurance Company,09/09/24,09/26/24,,0.0,0.0,0,0,1939679,0.0,0.0,Rate,False
PPA,,Foremost Property and Casualty Insurance Company,08/01/25,09/25/24,,0.0,0.0,0,264,105854,0.0,0.0,Rate,False
PPA,,"Foremost Insurance Company  Grand Rapids, Michigan",08/01/25,09/25/24,,0.0,0.0,0,1919,768373,0.0,0.0,Rate,False
PPA,,"Foremost Insurance Company  Grand Rapids, Michigan",08/01/25,09/25/24,,0.0,0.0,0,2857,1428484,0.0,0.0,Rate,False
PPA,,Permanent General Assurance Corporation,09/19/24,09/24/24,13.6,13.6,13.6,112561,821,897791,23.4,6.3,Rate,False
PPA,,Permanent General Assurance Corporation,08/15/24,09/24/24,13.6,13.6,13.6,988702,3944,7290922,20.7,5.7,Rate,False
PPA,,,10/23/24,09/24/24,,,,,,,,,Rate,True
HO,,Spinnaker Insurance Company,12/01/24,09/18/24,,0.0,0.78,7288,743,937210,0.0,0.0,Rate,False
PPA,Ins Group,,10/31/24,09/18/24,,,,,,,,,Rate,True
PPA,,Interinsurance Exchange of the Automobile Club,12/01/24,09/13/24,10.5,10.5,7.0,3272293,29652,46747044,21.1,-18.4,Rate,False
PPA,BAMR US PC Group,American National Property And Casualty Company,03/20/25,09/12/24,,-6.522,-0.016,-1756,4789,11256903,18.395,-11.111,Rate,False
PPA,,,10/02/24,09/12/24,27.6,,,,,,,,Rate,False
PPA,,Safeco Insurance Company of America,04/19/25,02/04/25,,0.0,0.0,-11267,11780,32446765,24.5,-19.7,Rate,False
PPA,Insurance Group,Progressive Casualty Insurance Company,01/24/25,01/28/25,-8.6,-8.6,-5.5,-13290,92,243492,34.3,-29.8,Rate,False
PPA,Insurance Group,Progressive Direct Insurance Company,01/24/25,01/28/25,-8.6,-6.2,0.0,-95481,105202,222574274,128.1,-38.7,Rate,False
PPA,Insurance Group,Progressive Northern Insurance Company,01/24/25,01/28/25,-8.6,-8.6,-2.1,-3002770,64093,146150249,89.0,-48.8,Rate,False
PPA,Insurance Group,Progressive Preferred Insurance Company,01/24/25,01/28/25,-8.6,-8.6,1.4,15455,455,1101540,33.1,-27.0,Rate,False
PPA,Insurance Group,Progressive Casualty Insurance Company,01/24/25,01/28/25,-8.6,-8.6,-5.5,-13290,92,243492,34.3,-29.8,Rate,False
PPA,Insurance Group,Progressive Direct Insurance Company,01/24/25,01/28/25,-8.6,-6.2,0.0,-95481,105202,222574274,128.1,-38.7,Rate,False
PPA,Insurance Group,Progressive Northern Insurance Company,01/24/25,01/28/25,-8.6,-8.6,-2.1,-3002770,64093,146150249,89.0,-48.8,Rate,False
PPA,Insurance Group,Progressive Preferred Insurance Company,01/24/25,01/28/25,-8.6,-8.6,1.4,15455,455,1101540,33.1,-27.0,Rate,False
PPA,Insurance Group,Progressive Casualty Insurance Company,01/24/25,01/28/25,-6.2,-8.6,-5.5,-13290,92,243492,34.3,-29.8,Rate,False
PPA,Insurance Group,Progressive Direct Insurance Company,01/24/25,01/28/25,-6.2,-6.2,0.0,-95481,105202,222574274,128.1,-38.7,Rate,False
PPA,Insurance Group,Progressive Northern Insurance Company,01/24/25,01/28/25,-6.2,-8.6,-2.1,-3002770,64093,146150249,89.0,-48.8,Rate,False
PPA,Insurance Group,Progressive Preferred Insurance Company,01/24/25,01/28/25,-6.2,-8.6,1.4,15455,455,1101540,33.1,-27.0,Rate,False
PPA,Insurance Group,Progressive Casualty Insurance Company,01/24/25,01/28/25,-8.6,-8.6,-5.5,-13290,92,243492,34.3,-29.8,Rate,False
PPA,Insurance Group,Progressive Direct Insurance Company,01/24/25,01/28/25,-8.6,-6.2,0.0,-95481,105202,222574274,128.1,-38.7,Rate,False
PPA,Insurance Group,Progressive Northern Insurance Company,01/24/25,01/28/25,-8.6,-8.6,-2.1,-3002770,64093,146150249,89.0,-48.8,Rate,False
PPA,Insurance Group,Progressive Preferred Insurance Company,01/24/25,01/28/25,-8.6,-8.6,1.4,15455,455,1101540,33.1,-27.0,Rate,False
HO,,American Economy Insurance Company,03/05/25,01/28/25,,0.0,-0.6,-223676,15160,39377959,38.7,-20.0,Rate,False
PPA,,Integon Indemnity Corporation,01/16/25,01/28/25,9.9,9.9,4.2,665167,7048,15820116,9.0,-9.0,Rate,False
PPA,State Farm Group,State Farm Fire and Casualty Company,04/15/25,01/28/25,,0.0,0.0,0,17621,30592463,22.1,-18.9,Rate,False
PPA,State Farm Group,State Farm Mutual Automobile Insurance Company,04/15/25,01/28/25,,0.0,0.0,0,476034,490040250,20.0,-18.2,Rate,False
PPA,,Essentia Insurance Company,05/15/25,01/22/25,28.643,28.643,8.638,344563,6916,3988971,113.214,-44.079,Rate,False
HO,International Group,AIG Property Casualty Company,07/01/25,01/22/25,227.0,227.0,14.9,210581,199,1414725,25.09,1.11,Rate,False
HO,,Fire Insurance Exchange,02/16/25,01/21/25,-1.5,-1.5,-3.8,-538000,10414,14164000,0.0,-7.0,Rate,False
PPA,,American Family Home Insurance Company,05/01/25,01/17/25,0.1,0.1,0.0,-138,1560,742139,31.0,-9.3,Rate,False
PPA,State Farm Group,,04/21/25,01/16/25,,,,,,,,,Rate,False
PPA,State Farm Group,,04/21/25,01/16/25,,,,,,,,,Rate,False
PPA,,Young America Insurance Company,01/27/25,01/16/25,8.2,8.2,8.1,670208,5396,8274177,9.3,6.7,Rate,False
HO,,Farmers Insurance Exchange,02/10/25,01/16/25,,0.0,0.0,0,31190,72883000,0.0,0.0,Rate,False
HO,,Fire Insurance Exchange,02/10/25,01/16/25,,0.0,0.0,0,10414,16554000,0.0,0.0,Rate,False
HO,,Farmers Insurance Exchange,12/15/24,01/06/25,-3.2,-3.2,-0.9,-641000,31469,75341000,63.896,-23.469,Rate,False
HO,,Fire Insurance Exchange,12/15/24,01/06/25,-3.2,-3.2,-0.6,-89000,12422,14164000,49.473,-23.363,Rate,False
HO,Amica Mutual Group,Amica Mutual Insurance Company,02/01/25,01/02/25,14.0,14.0,10.0,474215,2730,4742154,59.0,-11.0,Rate,False
PPA,State Farm Group,"MGA Insurance Company, Inc.",12/06/24,12/31/24,,9.0,0.0,0,7864,14939879,17.4,-30.8,Rate,False
PPA,,LM General Insurance Company,04/11/25,12/31/24,13.0,13.0,9.0,23963,303,266611,32.6,-14.3,Rate,False
PPA,,LM Insurance Corporation,04/11/25,12/31/24,13.0,13.0,14.2,805,3,5660,20.8,11.0,Rate,False
PPA,,LM General Insurance Company,04/11/25,12/31/24,13.0,13.0,9.0,23963,303,266611,32.6,-14.3,Rate,False
PPA,,LM Insurance Corporation,04/11/25,12/31/24,13.0,13.0,14.2,805,3,5660,20.8,11.0,Rate,False
HO,,Homesite Insurance Company,12/23/24,12/19/24,6.5,6.5,6.5,2144604,23705,32996260,14.1,0.0,Rate,False
PPA,Cas Group,Nationwide Insurance Company of America,12/25/24,12/18/24,1.3,1.3,-10.0,-269196,840,2702194,-3.5,-16.1,Rate,False
HO,,Standard Casualty Company,04/01/25,12/16/24,22.7,22.7,1.7,67898,4466,3993988,31.6,-12.8,Rate,False
PPA,,Sentry Select Insurance Company,12/09/24,12/02/24,17.7,17.7,10.3,132091,1508,1282434,12.5,4.2,Rate,False
HO,,Hartford Insurance Company of the Southeast,10/03/24,12/02/24,23.3,23.3,10.7,54398,462,508389,75.1,-42.8,Rate,False
HO,,Central Mutual Insurance Company,03/01/25,12/02/24,9.9,9.9,9.6,443178,2164,4597218,21.7,-1.1,Rate,False
PPA,,Central Mutual Insurance Company,03/01/25,12/03/24,5.1,5.1,5.1,259656,1866,5111785,28.3,0.0,Rate,False
PPA,,Farmers Direct Property and Casualty Insurance Company,11/29/24,12/02/24,,0.0,0.0,0,1504,4696554,0.0,0.0,Rate,False
PPA,,Farmers Insurance Company of Arizona,11/30/24,11/22/24,-7.4,-7.4,0.0,-28,39943,104518141,15.1,-13.2,Rate,False
PPA,,Farmers Insurance Exchange,11/30/24,11/22/24,-7.4,-7.4,-0.4,-57829,7418,16673152,7.6,-2.1,Rate,False
PPA,,Farmers Insurance Company of Arizona,11/30/24,11/22/24,-7.4,-7.4,0.0,-28,39943,104518141,15.1,-13.2,Rate,False
PPA,,Farmers Insurance Exchange,11/30/24,11/22/24,-7.4,-7.4,-0.4,-57829,7418,16673152,7.6,-2.1,Rate,False
PPA,,Branch Insurance Exchange,12/02/24,11/22/24,,0.0,-0.7,-205,31,30555,-5.3,0.0,Rate,False
HO,,Allstate Insurance Company,12/16/24,11/22/24,15.8,15.8,15.8,138255,706,873740,19.0,4.9,Rate,False
HO,,Allstate Indemnity Company,12/16/24,11/22/24,8.3,8.3,8.3,135997,973,1632844,9.6,5.3,Rate,False
HO,,Liberty Mutual Insurance Company,01/09/25,11/21/24,2.1,2.1,-6.2,-1085,8,17400,-5.7,-6.5,Rate,False
HO,,Liberty Mutual Personal Insurance Company,01/09/25,11/21/24,2.1,2.1,-6.3,-22922,179,364804,-4.3,-6.7,Rate,False
HO,,Liberty Mutual Insurance Company,01/09/25,11/21/24,2.1,2.1,-6.2,-1085,8,17400,-5.7,-6.5,Rate,False
HO,,Liberty Mutual Personal Insurance Company,01/09/25,11/21/24,2.1,2.1,-6.3,-22922,179,364804,-4.3,-6.7,Rate,False
HO,,LM Insurance Corporation,02/13/25,11/21/24,2.1,2.1,-6.3,-95138,348,1518135,-4.0,-6.4,Rate,False
HO,,Liberty Insurance Corporation,02/13/25,11/21/24,2.1,2.1,-6.3,-1832925,9654,29258315,-4.4,-6.7,Rate,False
HO,,Liberty Mutual Fire Insurance Company,02/13/25,11/21/24,2.1,2.1,-6.3,-195097,762,3111067,-5.2,-9.3,Rate,False
HO,Ins Group,Praetorian Insurance Company,01/31/25,11/21/24,,0.8,0.8,16539,2831,2067415,89.0,-35.1,Rate,False
PPA,,Company,01/13/25,11/21/24,,0.0,0.0,0,2710,5384072,0.0,0.0,Rate,False
HO,State Farm Group,,01/01/25,11/15/24,,,,,,,,,Rate,False
PPA,,,11/13/24,11/15/24,,,,,,,,,Rate,True
PPA,,General Insurance Company of America,02/28/25,11/08/24,15.9,15.9,15.3,148128,1581,965670,100.0,0.0,Rate,False
PPA,,Hartford Insurance Company of the Southeast,10/03/24,10/30/24,11.8,11.8,0.0,0,1021,929118,18.0,-33.9,Rate,False
HO,,Allstate Property and Casualty Insurance Company,11/11/24,10/28/24,15.9,15.9,15.9,1391156,5144,8749410,18.4,11.2,Rate,False
PPA,,"Foremost Insurance Company  Grand Rapids, Michigan",03/01/25,10/28/24,,0.0,0.0,0,3827,1746440,0.0,0.0,Rate,False
HO,Ins Group,Praetorian Insurance Company,01/31/25,10/25/24,0.8,0.8,0.8,16539,2831,2067415,89.0,-35.1,Rate,False
PPA,,American Hallmark Insurance Company of Texas,10/07/24,10/23/24,9.5,9.5,4.8,195092,4336,4060966,15.0,1.0,Rate,False
HO,,"Acuity, A Mutual Insurance Company",12/02/24,10/22/24,10.7,10.7,10.0,393054,1725,3914948,22.3,0.0,Rate,False
PPA,,Company,01/13/25,10/21/24,12.3,12.3,11.7,629936,2710,5384072,63.6,-12.9,Rate,False
HO,,Allstate Indemnity Company,11/11/24,10/17/24,11.0,11.0,11.0,582635,3515,5296684,11.9,8.2,Rate,False
HO,,Allstate Insurance Company,11/11/24,10/16/24,5.3,5.3,5.3,394241,5153,7438501,6.0,1.8,Rate,False
PPA,,Esurance Property and Casualty Insurance Company,10/23/24,10/16/24,14.8,14.8,14.8,927115,3213,6279583,30.3,-22.3,Rate,False
PPA,,,10/16/24,10/16/24,,,,,,,,,Rate,True
PPA,,Liberty Mutual Insurance Company,11/18/24,10/15/24,,0.0,0.0,0,26,48014,0.0,0.0,Rate,False
PPA,,Liberty Mutual Personal Insurance Company,11/18/24,10/15/24,,0.0,0.0,0,8285,25306266,0.0,0.0,Rate,False
PPA,,Unique Insurance Company,10/24/24,10/15/24,,0.0,0.0,0,0,0,0.0,0.0,Rate,False
PPA,,,10/14/24,10/15/24,,,,,,,,,Rate,True
HO,,American Modern Property and Casualty Insurance Company,12/11/24,10/15/24,3.4,3.4,2.1,205196,6714,9797629,41.4,0.0,Rate,False
PPA,Chubb INA Group,,05/19/25,10/15/24,,,,,,,,,Rate,True
PPA,,Economy Premier Assurance Company,11/04/24,10/08/24,1.7,1.7,-0.7,-77588,4022,10552001,15.0,-21.0,Rate,False
PPA,USAA Group,,01/18/25,10/08/24,,,,,,,,,Rate,False
PPA,,"Foremost Insurance Company  Grand Rapids, Michigan",05/01/25,10/08/24,,0.0,0.0,0,3827,1746440,0.0,0.0,Rate,False
PPA,,"Foremost Insurance Company  Grand Rapids, Michigan",05/01/25,10/08/24,,0.0,0.0,0,1297,1055980,0.0,0.0,Rate,False
PPA,Chubb INA Group,Federal Insurance Company,05/19/25,10/04/24,,-0.4,-0.2,-1386,165,579736,53.8,-34.1,Rate,False
PPA,Chubb INA Group,Great Northern Insurance Company,05/19/25,10/04/24,,-0.4,0.7,927,42,142032,44.0,-28.8,Rate,False
PPA,Chubb INA Group,Pacific Indemnity Company,05/19/25,10/04/24,,-0.4,0.7,11012,400,1600512,105.0,-39.6,Rate,False
PPA,Chubb INA Group,Vigilant Insurance Company,05/19/25,10/04/24,,-0.4,-3.8,-6514,44,173026,40.0,-30.0,Rate,False
PPA,,Loya Insurance Company,10/21/24,10/03/24,5.8,5.8,5.7,1085343,11339,19041110,16.7,-12.0,Rate,False
HO,,Interinsurance Exchange of the Automobile Club,09/01/24,10/02/24,,0.0,0.0,0,18581,16633810,0.0,0.0,Rate,False
HO,,Economy Preferred Insurance Company,11/04/24,10/02/24,5.1,5.1,-1.5,-118597,4036,8018088,59.4,-34.7,Rate,False
PPA,,,11/12/24,10/02/24,,,,,,,,,Rate,True
PPA,,Bristol West Insurance Company,10/03/24,10/02/24,-1.4,-1.4,-1.4,-186276,6114,13305460,13.0,-10.0,Rate,False
PPA,Chubb INA Group,Federal Insurance Company,05/19/25,10/01/24,-0.4,-0.4,-0.2,-1386,165,579736,53.8,-34.1,Rate,False
PPA,Chubb INA Group,Great Northern Insurance Company,05/19/25,10/01/24,-0.4,-0.4,0.7,927,42,142032,44.0,-28.8,Rate,False
PPA,Chubb INA Group,Pacific Indemnity Company,05/19/25,10/01/24,-0.4,-0.4,0.7,11012,400,1600512,105.0,-39.6,Rate,False
PPA,Chubb INA Group,Vigilant Insurance Company,05/19/25,10/01/24,-0.4,-0.4,-3.8,-6514,44,173026,40.0,-30.0,Rate,False
PPA,Chubb INA Group,Federal Insurance Company,05/19/25,10/01/24,-0.4,-0.4,-0.2,-1386,165,579736,53.8,-34.1,Rate,False
PPA,Chubb INA Group,Great Northern Insurance Company,05/19/25,10/01/24,-0.4,-0.4,0.7,927,42,142032,44.0,-28.8,Rate,False
PPA,Chubb INA Group,Pacific Indemnity Company,05/19/25,10/01/24,-0.4,-0.4,0.7,11012,400,1600512,105.0,-39.6,Rate,False
PPA,Chubb INA Group,Vigilant Insurance Company,05/19/25,10/01/24,-0.4,-0.4,-3.8,-6514,44,173026,40.0,-30.0,Rate,False
PPA,Chubb INA Group,Federal Insurance Company,05/19/25,10/01/24,-0.4,-0.4,-0.2,-1386,165,579736,53.8,-34.1,Rate,False
PPA,Chubb INA Group,Great Northern Insurance Company,05/19/25,10/01/24,-0.4,-0.4,0.7,927,42,142032,44.0,-28.8,Rate,False
PPA,Chubb INA Group,Pacific Indemnity Company,05/19/25,10/01/24,-0.4,-0.4,0.7,11012,400,1600512,105.0,-39.6,Rate,False
PPA,Chubb INA Group,Vigilant Insurance Company,05/19/25,10/01/24,-0.4,-0.4,-3.8,-6514,44,173026,40.0,-30.0,Rate,False
PPA,,Allstate Indemnity Company,09/09/24,09/26/24,,0.0,0.0,0,0,8502190,0.0,0.0,Rate,False
PPA,,Allstate Insurance Company,09/09/24,09/26/24,,0.0,0.0,0,0,8770789,0.0,0.0,Rate,False
PPA,,Allstate Property and Casualty Insurance Company,09/09/24,09/26/24,,0.0,0.0,0,0,1939679,0.0,0.0,Rate,False
PPA,,Foremost Property and Casualty Insurance Company,08/01/25,09/25/24,,0.0,0.0,0,264,105854,0.0,0.0,Rate,False
PPA,,"Foremost Insurance Company  Grand Rapids, Michigan",08/01/25,09/25/24,,0.0,0.0,0,1919,768373,0.0,0.0,Rate,False
PPA,,"Foremost Insurance Company  Grand Rapids, Michigan",08/01/25,09/25/24,,0.0,0.0,0,2857,1428484,0.0,0.0,Rate,False
PPA,,Permanent General Assurance Corporation,09/19/24,09/24/24,13.6,13.6,13.6,112561,821,897791,23.4,6.3,Rate,False
PPA,,Permanent General Assurance Corporation,08/15/24,09/24/24,13.6,13.6,13.6,988702,3944,7290922,20.7,5.7,Rate,False
PPA,,,10/23/24,09/24/24,,,,,,,,,Rate,True
HO,,Spinnaker Insurance Company,12/01/24,09/18/24,,0.0,0.78,7288,743,937210,0.0,0.0,Rate,False
PPA,Ins Group,,10/31/24,09/18/24,,,,,,,,,Rate,True
PPA,,Interinsurance Exchange of the Automobile Club,12/01/24,09/13/24,10.5,10.5,7.0,3272293,29652,46747044,21.1,-18.4,Rate,False
PPA,BAMR US PC Group,American National Property And Casualty Company,03/20/25,09/12/24,,-6.522,-0.016,-1756,4789,11256903,18.395,-11.111,Rate,False
PPA,,,10/02/24,09/12/24,27.6,,,,,,,,Rate,False
PPA,,Safeco Insurance Company of America,04/19/25,02/04/25,,0.0,0.0,-11267,11780,32446765,24.5,-19.7,Rate,False
PPA,Insurance Group,Progressive Casualty Insurance Company,01/24/25,01/28/25,-8.6,-8.6,-5.5,-13290,92,243492,34.3,-29.8,Rate,False
PPA,Insurance Group,Progressive Direct Insurance Company,01/24/25,01/28/25,-8.6,-6.2,0.0,-95481,105202,222574274,128.1,-38.7,Rate,False
PPA,Insurance Group,Progressive Northern Insurance Company,01/24/25,01/28/25,-8.6,-8.6,-2.1,-3002770,64093,146150249,89.0,-48.8,Rate,False
PPA,Insurance Group,Progressive Preferred Insurance Company,01/24/25,01/28/25,-8.6,-8.6,1.4,15455,455,1101540,33.1,-27.0,Rate,False
PPA,Insurance Group,Progressive Casualty Insurance Company,01/24/25,01/28/25,-8.6,-8.6,-5.5,-13290,92,243492,34.3,-29.8,Rate,False
PPA,Insurance Group,Progressive Direct Insurance Company,01/24/25,01/28/25,-8.6,-6.2,0.0,-95481,105202,222574274,128.1,-38.7,Rate,False
PPA,Insurance Group,Progressive Northern Insurance Company,01/24/25,01/28/25,-8.6,-8.6,-2.1,-3002770,64093,146150249,89.0,-48.8,Rate,False
PPA,Insurance Group,Progressive Preferred Insurance Company,01/24/25,01/28/25,-8.6,-8.6,1.4,15455,455,1101540,33.1,-27.0,Rate,False
PPA,Insurance Group,Progressive Casualty Insurance Company,01/24/25,01/28/25,-6.2,-8.6,-5.5,-13290,92,243492,34.3,-29.8,Rate,False
PPA,Insurance Group,Progressive Direct Insurance Company,01/24/25,01/28/25,-6.2,-6.2,0.0,-95481,105202,222574274,128.1,-38.7,Rate,False
PPA,Insurance Group,Progressive Northern Insurance Company,01/24/25,01/28/25,-6.2,-8.6,-2.1,-3002770,64093,146150249,89.0,-48.8,Rate,False
PPA,Insurance Group,Progressive Preferred Insurance Company,01/24/25,01/28/25,-6.2,-8.6,1.4,15455,455,1101540,33.1,-27.0,Rate,False
PPA,Insurance Group,Progressive Casualty Insurance Company,01/24/25,01/28/25,-8.6,-8.6,-5.5,-13290,92,243492,34.3,-29.8,Rate,False
PPA,Insurance Group,Progressive Direct Insurance Company,01/24/25,01/28/25,-8.6,-6.2,0.0,-95481,105202,222574274,128.1,-38.7,Rate,False
PPA,Insurance Group,Progressive Northern Insurance Company,01/24/25,01/28/25,-8.6,-8.6,-2.1,-3002770,64093,146150249,89.0,-48.8,Rate,False
PPA,Insurance Group,Progressive Preferred Insurance Company,01/24/25,01/28/25,-8.6,-8.6,1.4,15455,455,1101540,33.1,-27.0,Rate,False
HO,,American Economy Insurance Company,03/05/25,01/28/25,,0.0,-0.6,-223676,15160,39377959,38.7,-20.0,Rate,False
PPA,,Integon Indemnity Corporation,01/16/25,01/28/25,9.9,9.9,4.2,665167,7048,15820116,9.0,-9.0,Rate,False
PPA,State Farm Group,State Farm Fire and Casualty Company,04/15/25,01/28/25,,0.0,0.0,0,17621,30592463,22.1,-18.9,Rate,False
PPA,State Farm Group,State Farm Mutual Automobile Insurance Company,04/15/25,01/28/25,,0.0,0.0,0,476034,490040250,20.0,-18.2,Rate,False
PPA,,Essentia Insurance Company,05/15/25,01/22/25,28.643,28.643,8.638,344563,6916,3988971,113.214,-44.079,Rate,False
HO,International Group,AIG Property Casualty Company,07/01/25,01/22/25,227.0,227.0,14.9,210581,199,1414725,25.09,1.11,Rate,False
HO,,Fire Insurance Exchange,02/16/25,01/21/25,-1.5,-1.5,-3.8,-538000,10414,14164000,0.0,-7.0,Rate,False
PPA,,American Family Home Insurance Company,05/01/25,01/17/25,0.1,0.1,0.0,-138,1560,742139,31.0,-9.3,Rate,False
PPA,State Farm Group,,04/21/25,01/16/25,,,,,,,,,Rate,False
PPA,State Farm Group,,04/21/25,01/16/25,,,,,,,,,Rate,False
PPA,,Young America Insurance Company,01/27/25,01/16/25,8.2,8.2,8.1,670208,5396,8274177,9.3,6.7,Rate,False
HO,,Farmers Insurance Exchange,02/10/25,01/16/25,,0.0,0.0,0,31190,72883000,0.0,0.0,Rate,False
HO,,Fire Insurance Exchange,02/10/25,01/16/25,,0.0,0.0,0,10414,16554000,0.0,0.0,Rate,False
HO,,Farmers Insurance Exchange,12/15/24,01/06/25,-3.2,-3.2,-0.9,-641000,31469,75341000,63.896,-23.469,Rate,False
HO,,Fire Insurance Exchange,12/15/24,01/06/25,-3.2,-3.2,-0.6,-89000,12422,14164000,49.473,-23.363,Rate,False
HO,Amica Mutual Group,Amica Mutual Insurance Company,02/01/25,01/02/25,14.0,14.0,10.0,474215,2730,4742154,59.0,-11.0,Rate,False
PPA,State Farm Group,"MGA Insurance Company, Inc.",12/06/24,12/31/24,,9.0,0.0,0,7864,14939879,17.4,-30.8,Rate,False
PPA,,LM General Insurance Company,04/11/25,12/31/24,13.0,13.0,9.0,23963,303,266611,32.6,-14.3,Rate,False
PPA,,LM Insurance Corporation,04/11/25,12/31/24,13.0,13.0,14.2,805,3,5660,20.8,11.0,Rate,False
PPA,,LM General Insurance Company,04/11/25,12/31/24,13.0,13.0,9.0,23963,303,266611,32.6,-14.3,Rate,False
PPA,,LM Insurance Corporation,04/11/25,12/31/24,13.0,13.0,14.2,805,3,5660,20.8,11.0,Rate,False
HO,,Homesite Insurance Company,12/23/24,12/19/24,6.5,6.5,6.5,2144604,23705,32996260,14.1,0.0,Rate,False
PPA,Cas Group,Nationwide Insurance Company of America,12/25/24,12/18/24,1.3,1.3,-10.0,-269196,840,2702194,-3.5,-16.1,Rate,False
HO,,Standard Casualty Company,04/01/25,12/16/24,22.7,22.7,1.7,67898,4466,3993988,31.6,-12.8,Rate,False
PPA,,Sentry Select Insurance Company,12/09/24,12/02/24,17.7,17.7,10.3,132091,1508,1282434,12.5,4.2,Rate,False
HO,,Hartford Insurance Company of the Southeast,10/03/24,12/02/24,23.3,23.3,10.7,54398,462,508389,75.1,-42.8,Rate,False
HO,,Central Mutual Insurance Company,03/01/25,12/02/24,9.9,9.9,9.6,443178,2164,4597218,21.7,-1.1,Rate,False
PPA,,Central Mutual Insurance Company,03/01/25,12/03/24,5.1,5.1,5.1,259656,1866,5111785,28.3,0.0,Rate,False
PPA,,Farmers Direct Property and Casualty Insurance Company,11/29/24,12/02/24,,0.0,0.0,0,1504,4696554,0.0,0.0,Rate,False
PPA,,Farmers Insurance Company of Arizona,11/30/24,11/22/24,-7.4,-7.4,0.0,-28,39943,104518141,15.1,-13.2,Rate,False
PPA,,Farmers Insurance Exchange,11/30/24,11/22/24,-7.4,-7.4,-0.4,-57829,7418,16673152,7.6,-2.1,Rate,False
PPA,,Farmers Insurance Company of Arizona,11/30/24,11/22/24,-7.4,-7.4,0.0,-28,39943,104518141,15.1,-13.2,Rate,False
PPA,,Farmers Insurance Exchange,11/30/24,11/22/24,-7.4,-7.4,-0.4,-57829,7418,16673152,7.6,-2.1,Rate,False
PPA,,Branch Insurance Exchange,12/02/24,11/22/24,,0.0,-0.7,-205,31,30555,-5.3,0.0,Rate,False
HO,,Allstate Insurance Company,12/16/24,11/22/24,15.8,15.8,15.8,138255,706,873740,19.0,4.9,Rate,False
HO,,Allstate Indemnity Company,12/16/24,11/22/24,8.3,8.3,8.3,135997,973,1632844,9.6,5.3,Rate,False
HO,,Liberty Mutual Insurance Company,01/09/25,11/21/24,2.1,2.1,-6.2,-1085,8,17400,-5.7,-6.5,Rate,False
HO,,Liberty Mutual Personal Insurance Company,01/09/25,11/21/24,2.1,2.1,-6.3,-22922,179,364804,-4.3,-6.7,Rate,False
HO,,Liberty Mutual Insurance Company,01/09/25,11/21/24,2.1,2.1,-6.2,-1085,8,17400,-5.7,-6.5,Rate,False
HO,,Liberty Mutual Personal Insurance Company,01/09/25,11/21/24,2.1,2.1,-6.3,-22922,179,364804,-4.3,-6.7,Rate,False
HO,,LM Insurance Corporation,02/13/25,11/21/24,2.1,2.1,-6.3,-95138,348,1518135,-4.0,-6.4,Rate,False
HO,,Liberty Insurance Corporation,02/13/25,11/21/24,2.1,2.1,-6.3,-1832925,9654,29258315,-4.4,-6.7,Rate,False
HO,,Liberty Mutual Fire Insurance Company,02/13/25,11/21/24,2.1,2.1,-6.3,-195097,762,3111067,-5.2,-9.3,Rate,False
HO,Ins Group,Praetorian Insurance Company,01/31/25,11/21/24,,0.8,0.8,16539,2831,2067415,89.0,-35.1,Rate,False
PPA,,Company,01/13/25,11/21/24,,0.0,0.0,0,2710,5384072,0.0,0.0,Rate,False
HO,State Farm Group,,01/01/25,11/15/24,,,,,,,,,Rate,False
PPA,,,11/13/24,11/15/24,,,,,,,,,Rate,True
PPA,,General Insurance Company of America,02/28/25,11/08/24,15.9,15.9,15.3,148128,1581,965670,100.0,0.0,Rate,False
PPA,,Hartford Insurance Company of the Southeast,10/03/24,10/30/24,11.8,11.8,0.0,0,1021,929118,18.0,-33.9,Rate,False
HO,,Allstate Property and Casualty Insurance Company,11/11/24,10/28/24,15.9,15.9,15.9,1391156,5144,8749410,18.4,11.2,Rate,False
PPA,,"Foremost Insurance Company  Grand Rapids, Michigan",03/01/25,10/28/24,,0.0,0.0,0,3827,1746440,0.0,0.0,Rate,False
HO,Ins Group,Praetorian Insurance Company,01/31/25,10/25/24,0.8,0.8,0.8,16539,2831,2067415,89.0,-35.1,Rate,False
