date,game_id,home_team,away_team,venue,home_edge_score,away_edge_score,edge_diff,ou_score,ou_convergence_boost,model_total,actual_total,home_score,away_score,home_won,bet_signal,bet_side,model_win_prob,diff_signal,diff_side,ou_signal,ml_result,diff_result,ou_result
2025-08-27,776572,Milwaukee Brewers,Arizona Diamondbacks,American Family Field,39.03,49.21,10.2,60.4,0.0,9.4,5,2,3,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-27,776568,St. Louis Cardinals,Pittsburgh Pirates,Busch Stadium,61.85,43.18,18.7,55.9,0.0,8.9,3,1,2,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-08-27,776563,Texas Rangers,Los Angeles Angels,Globe Life Field,34.2,43.7,9.5,63.6,0.0,9.7,23,20,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-27,776571,Houston Astros,Colorado Rockies,Daikin Park,40.77,25.88,14.9,63.2,0.0,9.9,4,4,0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET
2025-08-27,776562,Los Angeles Dodgers,Cincinnati Reds,Dodger Stadium,50.73,34.59,16.1,62.8,0.0,9.6,6,5,1,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET
2025-08-27,776557,San Francisco Giants,Chicago Cubs,Oracle Park,52.51,51.03,1.5,51.4,0.0,8.8,15,12,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-27,776559,Athletics,Detroit Tigers,Sutter Health Park,38.78,42.63,3.9,59.1,0.0,9.4,7,7,0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-28,776564,Baltimore Orioles,Boston Red Sox,Oriole Park at Camden Yards,39.7,59.53,19.8,57.1,0.0,9.1,5,2,3,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET
2025-08-28,776555,Houston Astros,Colorado Rockies,Daikin Park,66.17,55.09,11.1,43.9,-8.0,8.2,7,4,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-28,776553,Milwaukee Brewers,Arizona Diamondbacks,American Family Field,58.93,53.16,5.8,55.2,0.0,8.7,10,4,6,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-28,776554,St. Louis Cardinals,Pittsburgh Pirates,Busch Stadium,47.39,31.01,16.4,61.0,0.0,9.6,5,4,1,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET
2025-08-28,776550,San Francisco Giants,Chicago Cubs,Oracle Park,49.99,47.2,2.8,52.8,0.0,8.9,7,4,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-28,776560,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,60.41,31.73,28.7,59.4,0.0,9.3,23,19,4,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET
2025-08-28,776558,New York Mets,Miami Marlins,Citi Field,68.93,39.28,29.7,56.3,0.0,8.9,11,4,7,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-08-28,776556,Chicago White Sox,New York Yankees,Rate Field,32.88,46.13,13.2,60.5,0.0,9.5,14,4,10,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET
2025-08-29,776551,Cincinnati Reds,St. Louis Cardinals,Great American Ball Park,69.14,39.2,29.9,57.3,0.0,8.9,12,5,7,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-08-29,776545,Washington Nationals,Tampa Bay Rays,Nationals Park,41.31,59.0,17.7,56.7,0.0,9.0,5,1,4,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET
2025-08-29,776552,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,53.39,64.46,11.1,52.5,0.0,8.6,3,2,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-29,776546,Toronto Blue Jays,Milwaukee Brewers,Rogers Centre,53.27,41.18,12.1,57.3,0.0,9.1,9,2,7,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-08-29,776549,Boston Red Sox,Pittsburgh Pirates,Fenway Park,59.72,50.01,9.7,54.0,0.0,8.8,6,2,4,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-29,776547,Cleveland Guardians,Seattle Mariners,Progressive Field,31.82,44.37,12.5,62.6,0.0,9.7,9,5,4,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET
2025-08-29,776548,New York Mets,Miami Marlins,Citi Field,44.83,21.91,22.9,63.9,0.0,9.9,28,19,9,True,HOME,HOME,0.5361,NO BET,,NO BET,WIN,NO BET,NO BET
2025-08-29,776544,Chicago White Sox,New York Yankees,Rate Field,31.21,46.19,15.0,61.0,0.0,9.6,12,2,10,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET
2025-08-29,776543,Houston Astros,Los Angeles Angels,Daikin Park,44.18,24.29,19.9,63.3,0.0,9.8,2,2,0,True,HOME,HOME,0.5237,NO BET,,NO BET,WIN,NO BET,NO BET
2025-08-29,776540,Kansas City Royals,Detroit Tigers,Kauffman Stadium,43.29,41.1,2.2,58.3,0.0,9.3,8,3,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-29,776541,Minnesota Twins,San Diego Padres,Target Field,31.67,34.78,3.1,62.0,0.0,9.8,11,7,4,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-29,776542,Colorado Rockies,Chicago Cubs,Coors Field,45.33,46.2,0.9,56.8,0.0,9.2,18,7,11,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-29,776538,Athletics,Texas Rangers,Sutter Health Park,36.83,29.22,7.6,62.6,0.0,9.8,7,2,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-29,776534,Los Angeles Dodgers,Arizona Diamondbacks,Dodger Stadium,42.88,30.09,12.8,64.9,0.0,9.9,3,0,3,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-08-29,776533,San Francisco Giants,Baltimore Orioles,Oracle Park,59.8,34.77,25.0,55.6,0.0,9.1,23,15,8,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET
2025-08-30,776527,Toronto Blue Jays,Milwaukee Brewers,Rogers Centre,45.26,45.57,0.3,56.9,0.0,9.2,5,1,4,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-30,776525,Washington Nationals,Tampa Bay Rays,Nationals Park,46.59,47.92,1.3,56.2,0.0,9.1,5,1,4,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-30,776539,Boston Red Sox,Pittsburgh Pirates,Fenway Park,43.11,35.38,7.7,60.1,0.0,9.5,13,3,10,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-30,776535,New York Mets,Miami Marlins,Citi Field,41.05,35.6,5.4,60.2,0.0,9.6,19,8,11,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-30,776532,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,53.22,48.42,4.8,55.2,0.0,8.9,5,3,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-30,776536,Cincinnati Reds,St. Louis Cardinals,Great American Ball Park,35.31,68.02,32.7,58.6,0.0,9.1,6,2,4,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET
2025-08-30,776531,Houston Astros,Los Angeles Angels,Daikin Park,47.93,24.29,23.6,62.9,0.0,9.8,5,1,4,False,HOME,HOME,0.5237,NO BET,,NO BET,LOSS,NO BET,NO BET
2025-08-30,776530,Minnesota Twins,San Diego Padres,Target Field,34.89,47.84,13.0,59.7,0.0,9.4,15,3,12,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET
2025-08-30,776529,Chicago White Sox,New York Yankees,Rate Field,36.74,39.61,2.9,60.0,0.0,9.5,8,3,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-30,776528,Kansas City Royals,Detroit Tigers,Kauffman Stadium,40.22,58.42,18.2,57.1,0.0,9.1,4,3,1,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET
2025-08-30,776537,Cleveland Guardians,Seattle Mariners,Progressive Field,46.94,38.12,8.8,58.9,0.0,9.4,7,4,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-30,776516,San Francisco Giants,Baltimore Orioles,Oracle Park,53.11,35.65,17.5,56.0,0.0,9.2,12,1,11,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-08-30,776526,Colorado Rockies,Chicago Cubs,Coors Field,39.37,57.46,18.1,57.4,0.0,9.1,7,3,4,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET
2025-08-30,776523,Los Angeles Dodgers,Arizona Diamondbacks,Dodger Stadium,50.4,27.37,23.0,64.9,0.0,9.8,7,1,6,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-08-30,776524,Athletics,Texas Rangers,Sutter Health Park,42.42,32.33,10.1,61.1,0.0,9.6,12,3,9,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-31,776518,Cincinnati Reds,St. Louis Cardinals,Great American Ball Park,43.67,52.77,9.1,57.6,0.0,9.1,11,7,4,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-31,776513,Minnesota Twins,San Diego Padres,Target Field,40.22,36.74,3.5,60.0,0.0,9.5,9,7,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-31,776517,Boston Red Sox,Pittsburgh Pirates,Fenway Park,55.57,54.85,0.7,53.0,0.0,8.7,7,5,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-31,776520,Washington Nationals,Tampa Bay Rays,Nationals Park,49.27,55.61,6.3,54.7,0.0,8.9,11,4,7,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-31,776515,Toronto Blue Jays,Milwaukee Brewers,Rogers Centre,57.61,46.13,11.5,55.4,0.0,8.9,12,8,4,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-31,776521,Cleveland Guardians,Seattle Mariners,Progressive Field,46.99,39.71,7.3,58.4,0.0,9.3,6,2,4,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-31,776519,New York Mets,Miami Marlins,Citi Field,40.95,39.28,1.7,59.1,0.0,9.4,6,1,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-31,776510,Houston Astros,Los Angeles Angels,Daikin Park,69.9,32.45,37.5,58.3,0.0,9.1,3,0,3,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-08-31,776512,Kansas City Royals,Detroit Tigers,Kauffman Stadium,42.44,50.44,8.0,57.2,0.0,9.2,5,0,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-31,776514,Chicago White Sox,New York Yankees,Rate Field,19.83,44.4,24.6,64.6,0.0,10.0,5,3,2,True,AWAY,AWAY,0.5469,NO BET,,NO BET,LOSS,NO BET,NO BET
2025-08-31,776511,Colorado Rockies,Chicago Cubs,Coors Field,37.74,41.54,3.8,59.5,0.0,9.5,11,6,5,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-31,776507,San Francisco Giants,Baltimore Orioles,Oracle Park,46.96,35.86,11.1,56.5,0.0,9.3,15,13,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-31,776508,Athletics,Texas Rangers,Sutter Health Park,43.4,67.8,24.4,55.2,0.0,8.8,15,6,9,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET
2025-08-31,776509,Los Angeles Dodgers,Arizona Diamondbacks,Dodger Stadium,36.44,45.42,9.0,62.7,0.0,9.6,9,5,4,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-08-31,776522,Philadelphia Phillies,Atlanta Braves,Citizens Bank Park,44.9,28.29,16.6,62.0,0.0,9.7,4,1,3,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-09-01,776498,Washington Nationals,Miami Marlins,Nationals Park,48.62,47.85,0.8,55.8,0.0,9.0,2,2,0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-01,776501,Detroit Tigers,New York Mets,Comerica Park,40.26,45.82,5.6,58.3,0.0,9.3,18,8,10,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-01,776503,Cincinnati Reds,Toronto Blue Jays,Great American Ball Park,40.04,40.71,0.7,59.9,0.0,9.5,9,5,4,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-01,776505,Boston Red Sox,Cleveland Guardians,Fenway Park,42.35,31.81,10.5,61.2,0.0,9.6,10,6,4,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-01,776499,Houston Astros,Los Angeles Angels,Daikin Park,60.45,38.76,21.7,57.3,0.0,9.1,11,8,3,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET
2025-09-01,776502,Minnesota Twins,Chicago White Sox,Target Field,47.34,44.55,2.8,56.9,0.0,9.2,11,5,6,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-01,776497,St. Louis Cardinals,Athletics,Busch Stadium,59.56,46.4,13.2,55.1,0.0,8.9,14,3,11,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-09-01,776506,Chicago Cubs,Atlanta Braves,Wrigley Field,54.02,42.28,11.7,56.9,0.0,9.1,13,7,6,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-01,776492,Colorado Rockies,San Francisco Giants,Coors Field,34.41,53.8,19.4,59.3,0.0,9.3,10,2,8,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET
2025-09-01,776500,Milwaukee Brewers,Philadelphia Phillies,American Family Field,37.12,33.11,4.0,63.4,0.0,9.8,18,8,10,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-01,776494,San Diego Padres,Baltimore Orioles,Petco Park,53.14,30.4,22.7,60.6,0.0,9.5,7,3,4,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-09-01,776504,Tampa Bay Rays,Seattle Mariners,George M. Steinbrenner Field,40.08,56.26,16.2,57.4,0.0,9.1,12,10,2,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET
2025-09-01,776495,Arizona Diamondbacks,Texas Rangers,Chase Field,45.54,42.3,3.2,61.0,0.0,9.5,12,5,7,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-02,776490,Detroit Tigers,New York Mets,Comerica Park,30.52,46.89,16.4,61.2,0.0,9.6,17,5,12,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET
2025-09-02,776496,Pittsburgh Pirates,Los Angeles Dodgers,PNC Park,46.58,54.0,7.4,55.6,0.0,9.0,16,9,7,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-02,776491,Cincinnati Reds,Toronto Blue Jays,Great American Ball Park,68.47,41.13,27.3,56.8,0.0,8.9,21,9,12,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-09-02,776493,Boston Red Sox,Cleveland Guardians,Fenway Park,65.62,51.63,14.0,52.9,0.0,8.6,18,11,7,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET
2025-09-02,776482,Washington Nationals,Miami Marlins,Nationals Park,44.68,39.53,5.1,58.7,0.0,9.4,7,5,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-02,776485,Tampa Bay Rays,Seattle Mariners,George M. Steinbrenner Field,40.3,48.6,8.3,58.0,0.0,9.3,11,6,5,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-02,776488,Kansas City Royals,Los Angeles Angels,Kauffman Stadium,50.22,46.18,4.0,56.1,0.0,9.1,6,1,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-02,776487,Chicago Cubs,Atlanta Braves,Wrigley Field,56.39,46.23,10.2,55.5,0.0,8.9,7,4,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-02,776484,Minnesota Twins,Chicago White Sox,Target Field,46.49,42.31,4.2,57.7,0.0,9.2,15,3,12,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-02,776483,St. Louis Cardinals,Athletics,Busch Stadium,44.12,49.93,5.8,56.8,0.0,9.1,3,2,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-02,776489,Houston Astros,New York Yankees,Daikin Park,35.93,36.98,1.0,60.5,0.0,9.6,8,1,7,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-02,776486,Colorado Rockies,San Francisco Giants,Coors Field,46.83,56.61,9.8,55.3,0.0,8.9,11,4,7,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-02,776480,San Diego Padres,Baltimore Orioles,Petco Park,58.96,38.89,20.1,57.4,0.0,9.1,8,2,6,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-09-02,776481,Arizona Diamondbacks,Texas Rangers,Chase Field,41.28,34.36,6.9,63.8,0.0,9.8,8,5,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-03,776477,Washington Nationals,Miami Marlins,Nationals Park,53.24,35.11,18.1,59.1,0.0,9.3,15,10,5,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET
2025-09-03,776478,Detroit Tigers,New York Mets,Comerica Park,43.75,36.91,6.8,59.6,0.0,9.5,8,6,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-03,776468,Arizona Diamondbacks,Texas Rangers,Chase Field,44.07,38.3,5.8,62.3,0.0,9.6,2,2,0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-03,776465,San Diego Padres,Baltimore Orioles,Petco Park,72.89,25.66,47.2,60.0,0.0,9.3,12,5,7,False,HOME,HOME,0.6322,NO BET,,NO BET,LOSS,NO BET,NO BET
2025-09-03,776479,Pittsburgh Pirates,Los Angeles Dodgers,PNC Park,48.5,41.77,6.7,57.6,0.0,9.2,3,3,0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-03,776475,Cincinnati Reds,Toronto Blue Jays,Great American Ball Park,51.53,40.22,11.3,58.8,0.0,9.2,22,9,13,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-03,776474,Boston Red Sox,Cleveland Guardians,Fenway Park,51.22,17.61,33.6,64.6,0.0,9.9,9,1,8,False,HOME,HOME,0.5584,NO BET,,NO BET,LOSS,NO BET,NO BET
2025-09-03,776476,Tampa Bay Rays,Seattle Mariners,George M. Steinbrenner Field,49.96,52.5,2.5,54.8,0.0,8.9,13,9,4,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-03,776466,Kansas City Royals,Los Angeles Angels,Kauffman Stadium,50.75,41.04,9.7,57.6,0.0,9.2,7,3,4,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-03,776473,Chicago Cubs,Atlanta Braves,Wrigley Field,53.1,50.2,2.9,54.6,0.0,8.9,6,1,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-03,776469,Minnesota Twins,Chicago White Sox,Target Field,51.69,58.3,6.6,53.7,0.0,8.7,7,3,4,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-03,776471,Milwaukee Brewers,Philadelphia Phillies,American Family Field,51.42,56.25,4.8,55.9,0.0,8.8,9,6,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-03,776470,St. Louis Cardinals,Athletics,Busch Stadium,45.73,52.43,6.7,56.0,0.0,9.0,6,5,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-03,776472,Houston Astros,New York Yankees,Daikin Park,29.07,29.61,0.5,63.3,0.0,10.0,15,8,7,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-03,776467,Colorado Rockies,San Francisco Giants,Coors Field,42.57,46.9,4.3,57.5,0.0,9.2,18,8,10,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-04,776459,Milwaukee Brewers,Philadelphia Phillies,American Family Field,41.44,54.14,12.7,59.2,0.0,9.2,2,0,2,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET
2025-09-04,776461,Pittsburgh Pirates,Los Angeles Dodgers,PNC Park,51.04,51.55,0.5,54.5,0.0,8.9,8,5,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-04,776458,Tampa Bay Rays,Cleveland Guardians,George M. Steinbrenner Field,32.75,44.65,11.9,60.7,0.0,9.6,6,4,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-04,776463,Kansas City Royals,Los Angeles Angels,Kauffman Stadium,54.11,43.61,10.5,56.5,0.0,9.1,7,4,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-04,776462,Minnesota Twins,Chicago White Sox,Target Field,59.31,34.6,24.7,58.7,0.0,9.2,19,8,11,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-09-04,776464,Houston Astros,New York Yankees,Daikin Park,33.18,36.3,3.1,61.4,0.0,9.7,12,4,8,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-05,776455,Chicago Cubs,Washington Nationals,Wrigley Field,49.97,47.86,2.1,57.2,0.0,9.1,16,11,5,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-05,776450,Cincinnati Reds,New York Mets,Great American Ball Park,29.12,31.91,2.8,64.1,0.0,10.0,9,4,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-05,776452,Detroit Tigers,Chicago White Sox,Comerica Park,67.3,44.08,23.2,56.6,0.0,8.9,12,5,7,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-09-05,776453,Pittsburgh Pirates,Milwaukee Brewers,PNC Park,49.52,41.95,7.6,59.1,0.0,9.3,7,2,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-05,776454,Baltimore Orioles,Los Angeles Dodgers,Oriole Park at Camden Yards,32.26,56.16,23.9,59.7,0.0,9.4,3,2,1,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET
2025-09-05,776457,New York Yankees,Toronto Blue Jays,Yankee Stadium,40.93,54.74,13.8,57.2,0.0,9.1,8,1,7,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET
2025-09-05,776456,Miami Marlins,Philadelphia Phillies,loanDepot park,31.86,77.63,45.8,57.7,0.0,9.0,12,3,9,False,AWAY,AWAY,0.6441,NO BET,,NO BET,WIN,NO BET,NO BET
2025-09-05,776460,Atlanta Braves,Seattle Mariners,Truist Park,40.73,49.64,8.9,57.8,0.0,9.2,5,4,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-05,776451,Tampa Bay Rays,Cleveland Guardians,George M. Steinbrenner Field,64.13,45.18,18.9,55.0,0.0,8.8,8,1,7,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-09-05,776446,Kansas City Royals,Minnesota Twins,Kauffman Stadium,51.98,41.04,10.9,57.5,0.0,9.2,3,2,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-05,776449,Texas Rangers,Houston Astros,Globe Life Field,50.58,37.86,12.7,61.8,0.0,9.5,7,4,3,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET
2025-09-05,776445,St. Louis Cardinals,San Francisco Giants,Busch Stadium,58.73,43.82,14.9,56.0,0.0,9.0,10,2,8,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET
2025-09-05,776442,Colorado Rockies,San Diego Padres,Coors Field,37.71,65.16,27.4,57.2,0.0,9.0,3,3,0,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET
2025-09-05,776444,Los Angeles Angels,Athletics,Angel Stadium,43.58,41.28,2.3,58.3,0.0,9.3,14,4,10,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-05,776448,Arizona Diamondbacks,Boston Red Sox,Chase Field,37.2,54.7,17.5,61.6,0.0,9.4,15,10,5,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET
2025-09-06,776436,New York Yankees,Toronto Blue Jays,Yankee Stadium,43.7,26.47,17.2,62.7,0.0,9.8,4,3,1,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET
2025-09-06,776440,Chicago Cubs,Washington Nationals,Wrigley Field,52.89,43.82,9.1,56.6,0.0,9.1,3,1,2,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-06,776433,Miami Marlins,Philadelphia Phillies,loanDepot park,42.62,60.0,17.4,56.2,0.0,9.0,6,2,4,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET
2025-09-06,776435,Detroit Tigers,Chicago White Sox,Comerica Park,66.21,45.02,21.2,54.9,0.0,8.8,6,6,0,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET
2025-09-06,776439,Cincinnati Reds,New York Mets,Great American Ball Park,63.53,42.49,21.0,56.9,0.0,8.9,9,6,3,True,NO BET,,,HOME,HOME,NO BET,NO BET,WIN,NO BET
2025-09-06,776441,Pittsburgh Pirates,Milwaukee Brewers,PNC Park,49.13,41.22,7.9,57.7,0.0,9.2,5,1,4,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-06,776443,Baltimore Orioles,Los Angeles Dodgers,Oriole Park at Camden Yards,29.09,57.13,28.0,60.6,0.0,9.5,7,4,3,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET
2025-09-06,776438,Tampa Bay Rays,Cleveland Guardians,George M. Steinbrenner Field,37.51,46.65,9.1,59.1,0.0,9.4,5,2,3,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-06,776437,St. Louis Cardinals,San Francisco Giants,Busch Stadium,38.27,58.55,20.3,57.7,0.0,9.1,5,3,2,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET
2025-09-06,776432,Texas Rangers,Houston Astros,Globe Life Field,77.35,48.46,28.9,55.9,0.0,8.7,11,0,11,False,HOME,HOME,0.6434,NO BET,,NO BET,LOSS,NO BET,NO BET
2025-09-06,776434,Kansas City Royals,Minnesota Twins,Kauffman Stadium,49.48,60.6,11.1,54.1,0.0,8.8,13,11,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET
2025-09-06,776447,Atlanta Braves,Seattle Mariners,Truist Park,31.29,59.09,27.8,59.7,0.0,9.3,12,2,10,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,WIN,NO BET
